stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtbewoelkung (min);Relative Luftfeuchtigkeit (%);Luftdruck auf Stationshoehe (hpa);Durchschnittstemperatur;Niederschlag (mm);Sonnenscheindauer (min);Tiefsttemperatur;Maximaltemperatur
GSB;19451025;-;60;61;750.2;-1.7;0;-;-;-
GSB;19451026;-;100;69;747.3;4;10;-;-;-
GSB;19451027;-;43;60.7;746.9;-1.8;0;-;-;-
GSB;19451028;-;90;77;745.3;-1.7;23;-;-;-
GSB;19451029;-;100;92;742.7;-0.2;95;-;-;-
GSB;19451030;-;100;88;750.4;0.7;10;-;-;-
GSB;19451031;-;100;97.3;753.7;0.5;11;-;-;-
GSB;19451101;-;100;89;751.3;-1.6;2;-;-;-
GSB;19451102;-;67;90;752.6;-1.7;0;-;-;-
GSB;19451103;-;60;83.7;753.6;-1.5;0;-;-;-
GSB;19451104;-;97;88;751.4;-2.2;3;-;-;-
GSB;19451105;-;100;90;751.8;-2.2;9;-;-;-
GSB;19451106;-;80;87.3;754.4;-2.7;0;-;-;-
GSB;19451107;-;0;81.7;753.6;-4.9;0;-;-;-
GSB;19451108;-;67;73.7;748.6;-6;19.8;-;-;-
GSB;19451109;-;100;84.7;734.7;-7.3;24;-;-;-
GSB;19451110;-;100;82.7;735.1;-11.2;15;-;-;-
GSB;19451111;-;100;86.3;734.7;-10.7;12;-;-;-
GSB;19451112;-;67;84.3;737.1;-11;0;-;-;-
GSB;19451113;-;77;79;738.6;-10.4;0;-;-;-
GSB;19451114;-;50;73.3;743.4;-10;0;-;-;-
GSB;19451115;-;0;74;748.5;-10.6;0;-;-;-
GSB;19451116;-;0;29;751.6;-6.2;0;-;-;-
GSB;19451117;-;0;27.7;753.9;-3.4;0;-;-;-
GSB;19451118;-;0;49.7;755.8;-3.8;0;-;-;-
GSB;19451119;-;0;52;752.8;-5.2;0;-;-;-
GSB;19451120;-;3;23;751.7;-4.5;0;-;-;-
GSB;19451121;-;0;16.7;751.6;-1.9;0;-;-;-
GSB;19451122;-;0;30;751.5;-2.7;0;-;-;-
GSB;19451123;-;0;41;748;-5.2;0;-;-;-
GSB;19451124;-;33;62.3;745.7;-7.3;0;-;-;-
GSB;19451125;-;0;42.3;748.8;-7.5;0;-;-;-
GSB;19451126;-;0;16.7;749.8;-5.2;0;-;-;-
GSB;19451127;-;33;48.3;746;-8.2;0;-;-;-
GSB;19451128;-;0;22.3;749.7;-3.6;0;-;-;-
GSB;19451129;-;7;17.7;751.2;-0.9;0;-;-;-
GSB;19451130;-;10;23;751.6;-1.5;0;-;-;-
GSB;19451201;-;20;34;753;-2.5;0;-;-;-
GSB;19451202;-;77;71.7;753.3;-2.5;3.9;-;-;-
GSB;19451203;-;67;80.7;750.6;-7.6;6;-;-;-
GSB;19451204;-;40;85.7;747.5;-12.4;9.5;-;-;-
GSB;19451205;-;100;83.3;744.5;-8.1;14.5;-;-;-
GSB;19451206;-;100;85.3;741.3;-13;13.4;-;-;-
GSB;19451207;-;100;82;743.6;-12.2;7.2;-;-;-
GSB;19451208;-;80;79.3;737.7;-18.2;0;-;-;-
GSB;19451209;-;30;78.3;738.7;-13.5;0;-;-;-
GSB;19451210;-;0;56.7;742.8;-8.8;0;-;-;-
GSB;19451211;-;0;31.7;746;-7.7;0;-;-;-
GSB;19451212;-;57;68.3;749.7;-10.2;0;-;-;-
GSB;19451213;-;17;46.7;750.1;-8.4;0;-;-;-
GSB;19451214;-;67;63.3;749.4;-7.6;0;-;-;-
GSB;19451215;-;57;17.7;751.7;-3.6;0;-;-;-
GSB;19451216;-;30;43.7;751;-3.6;0;-;-;-
GSB;19451217;-;67;75.7;746.2;-6.9;7.7;-;-;-
GSB;19451218;-;100;88.3;737.5;-6.7;45;-;-;-
GSB;19451219;-;100;86;734.6;-5.8;21;-;-;-
GSB;19451220;-;100;87.3;737.7;-6.6;4.8;-;-;-
GSB;19451221;-;70;71.7;739.2;-8.1;14.8;-;-;-
GSB;19451222;-;100;87.7;739.3;-6.8;0;-;-;-
GSB;19451223;-;67;80.7;737;-8.4;4;-;-;-
GSB;19451224;-;67;79;737.8;-8.3;7.4;-;-;-
GSB;19451225;-;100;85.7;734.3;-8.5;32;-;-;-
GSB;19451226;-;33;78;744.8;-10.1;0;-;-;-
GSB;19451227;-;100;84.7;752;-1.1;47;-;-;-
GSB;19451228;-;63;56;747.6;-1.7;12.4;-;-;-
GSB;19451229;-;77;82.3;739.4;-8.6;42.4;-;-;-
GSB;19451230;-;100;84;746.1;-11.2;7;-;-;-
GSB;19451231;-;33;71;746.9;-14.2;0;-;-;-
GSB;19460101;-;0;75.3;746;-12.4;0;-;-;-
GSB;19460102;-;0;75;749.8;-12.6;0;-;-;-
GSB;19460103;-;0;51.3;749.1;-13.1;0;-;-;-
GSB;19460104;-;0;21;752;-10.5;0;-;-;-
GSB;19460105;-;30;16;754.6;-4.9;0;-;-;-
GSB;19460106;-;0;12.7;754.9;-2.9;0;-;-;-
GSB;19460107;-;0;19.7;754.9;-4.1;0;-;-;-
GSB;19460108;-;0;43;753.1;-5.8;0;-;-;-
GSB;19460109;-;13;31;752.3;-6.1;0;-;-;-
GSB;19460110;-;87;89.7;754.2;-2.2;13;-;-;-
GSB;19460111;-;7;37;758.4;-0.2;0;-;-;-
GSB;19460112;-;80;64.7;752.4;-4;29;-;-;-
GSB;19460113;-;50;86.7;750;-11.1;18;-;-;-
GSB;19460114;-;67;84;744.9;-18.1;5;-;-;-
GSB;19460115;-;53;84.7;744.6;-17;0;-;-;-
GSB;19460116;-;67;87.3;744.1;-16.3;0;-;-;-
GSB;19460117;-;90;85;744.8;-18.3;20;-;-;-
GSB;19460118;-;100;91;744.4;-12.2;26;-;-;-
GSB;19460119;-;100;92.7;741.9;-8.1;11;-;-;-
GSB;19460120;-;33;85.3;749;-10.7;0;-;-;-
GSB;19460121;-;17;47.7;752.6;-10.8;0;-;-;-
GSB;19460122;-;100;81;749.2;-13.1;10;-;-;-
GSB;19460123;-;100;88.7;745.7;-10.1;3;-;-;-
GSB;19460124;-;57;87.3;752.6;-6.6;0;-;-;-
GSB;19460125;-;0;73;754.5;-4.4;0;-;-;-
GSB;19460126;-;60;86.3;751.2;-6.4;1;-;-;-
GSB;19460127;-;63;86.7;749.4;-7.6;0;-;-;-
GSB;19460128;-;100;90.3;750.2;-8;0;-;-;-
GSB;19460129;-;100;66;750.1;-4.9;32;-;-;-
GSB;19460130;-;100;92.7;743.8;-6;15;-;-;-
GSB;19460131;-;67;87;746.6;-10.7;0;-;-;-
GSB;19460201;-;60;67.7;752.6;-5.4;0;-;-;-
GSB;19460202;-;67;75;747.8;-9.2;3;-;-;-
GSB;19460203;-;33;43.3;753.8;-5.6;0;-;-;-
GSB;19460204;-;93;49.7;753.4;-0.6;0;-;-;-
GSB;19460205;-;100;83.3;751;-7.6;30;-;-;-
GSB;19460206;-;100;84.3;751;-5.5;68;-;-;-
GSB;19460207;-;100;77.3;757.2;-6.6;0;-;-;-
GSB;19460208;-;80;73.7;752;-5.2;0;-;-;-
GSB;19460209;-;100;51;736.1;-10.4;37.5;-;-;-
GSB;19460210;-;67;46.7;747.4;-12.2;23;-;-;-
GSB;19460211;-;100;49.7;751.6;-8.6;0;-;-;-
GSB;19460212;-;67;55;749;-9.4;0;-;-;-
GSB;19460213;-;0;42.3;751.1;-10.9;0;-;-;-
GSB;19460214;-;0;44.3;755;-8.3;0;-;-;-
GSB;19460215;-;10;49;759.2;-5;0;-;-;-
GSB;19460216;-;0;28.3;757.7;-4.3;0;-;-;-
GSB;19460217;-;67;82;752.3;-6.5;0;-;-;-
GSB;19460218;-;53;61.7;751.5;-5.9;0;-;-;-
GSB;19460219;-;40;67;749.1;-5.6;0;-;-;-
GSB;19460220;-;43;74;743.3;-9.4;13;-;-;-
GSB;19460221;-;100;75.3;736.5;-13.4;0;-;-;-
GSB;19460222;-;100;79.3;742;-16.2;25;-;-;-
GSB;19460223;-;100;91;742.7;-10.1;19;-;-;-
GSB;19460224;-;73;92.3;742.1;-11.4;8;-;-;-
GSB;19460225;-;67;96;744.3;-6.7;23;-;-;-
GSB;19460226;-;33;74.7;746.4;-5.2;0;-;-;-
GSB;19460227;-;100;96;742.6;-6.8;23;-;-;-
GSB;19460228;-;100;97.7;737.8;-6.3;30;-;-;-
GSB;19460301;-;100;98;731.7;-6.6;16;-;-;-
GSB;19460302;-;60;94.3;730.5;-10.7;10;-;-;-
GSB;19460303;-;100;86;726.2;-8;28;-;-;-
GSB;19460304;-;97;75;728.8;-10.5;0;-;-;-
GSB;19460305;-;60;76;735;-11;3;-;-;-
GSB;19460306;-;100;90.3;737.5;-9.6;8;-;-;-
GSB;19460307;-;100;91;736;-7.1;5;-;-;-
GSB;19460308;-;100;82.3;734.3;-5.7;14.5;-;-;-
GSB;19460309;-;100;92.3;737.3;-6;11;-;-;-
GSB;19460310;-;100;91.3;742.8;-5.5;0;-;-;-
GSB;19460311;-;100;87;743.4;-6.5;6;-;-;-
GSB;19460312;-;87;83.7;740.7;-8.4;1;-;-;-
GSB;19460313;-;100;91;735.6;-7.7;30;-;-;-
GSB;19460314;-;100;91.3;736.1;-6.9;7;-;-;-
GSB;19460315;-;50;82.7;743.6;-7.7;8;-;-;-
GSB;19460316;-;100;92.3;745.8;-7.1;0;-;-;-
GSB;19460317;-;97;89.7;750.1;-9.1;0;-;-;-
GSB;19460318;-;10;37;752.8;-9.2;0;-;-;-
GSB;19460319;-;0;16;755.9;-5.7;0;-;-;-
GSB;19460320;-;0;28.3;759.1;-2.7;0;-;-;-
GSB;19460321;-;73;32;759.9;-1.7;0;-;-;-
GSB;19460322;-;3;34.7;754;0;0;-;-;-
GSB;19460323;-;0;44.3;753.3;1.5;0;-;-;-
GSB;19460324;-;57;67.7;755.3;-0.4;0;-;-;-
GSB;19460325;-;100;87.3;756.7;-0.1;0;-;-;-
GSB;19460326;-;0;37.3;756;-0.9;0;-;-;-
GSB;19460327;-;0;54.7;757.1;-0.5;0;-;-;-
GSB;19460328;-;33;77.3;757.8;-0.2;0;-;-;-
GSB;19460329;-;0;67;756.4;-0.4;0;-;-;-
GSB;19460330;-;3;54.3;758.4;-0.6;0;-;-;-
GSB;19460331;-;0;53.7;757.7;-0.3;0;-;-;-
GSB;19460401;-;0;42.3;757.5;0.6;0;-;-;-
GSB;19460402;-;0;46.3;758.7;1.4;0;-;-;-
GSB;19460403;-;37;60;760.6;0;0;-;-;-
GSB;19460404;-;30;52.3;759.5;-0.2;0;-;-;-
GSB;19460405;-;100;75;754.2;-3.2;0.6;-;-;-
GSB;19460406;-;83;90.7;752;-2.6;0;-;-;-
GSB;19460407;-;0;75.3;755.9;-2.2;0;-;-;-
GSB;19460408;-;0;33.7;756.5;0.7;0;-;-;-
GSB;19460409;-;0;49.3;754.3;0.1;0;-;-;-
GSB;19460410;-;100;75;750.2;-1.1;0;-;-;-
GSB;19460411;-;0;68;750.3;-2.2;0;-;-;-
GSB;19460412;-;0;32;750.7;1.1;0;-;-;-
GSB;19460413;-;33;43.3;750.6;0.6;0;-;-;-
GSB;19460414;-;83;75;752;-0.1;0;-;-;-
GSB;19460415;-;77;80.7;754.1;-0.6;0;-;-;-
GSB;19460416;-;47;57.7;754.5;0.5;0;-;-;-
GSB;19460417;-;27;68.3;756;0.9;0;-;-;-
GSB;19460418;-;77;65.7;752;1.7;0;-;-;-
GSB;19460419;-;93;89;754;0.5;0;-;-;-
GSB;19460420;-;7;55.7;757.1;1.7;0;-;-;-
GSB;19460421;-;0;63.7;755.9;1.7;0;-;-;-
GSB;19460422;-;100;99.3;752.7;-1.5;7;-;-;-
GSB;19460423;-;47;54;751.7;0.8;0;-;-;-
GSB;19460424;-;100;90;747.6;-1.2;5;-;-;-
GSB;19460425;-;100;96.7;746.2;-2.2;5.5;-;-;-
GSB;19460426;-;100;98;741.2;-2.9;15;-;-;-
GSB;19460427;-;100;97.7;740.5;-1;0.4;-;-;-
GSB;19460428;-;97;74.7;741.9;-3.3;20;-;-;-
GSB;19460429;-;100;80.3;742;-4.3;0.9;-;-;-
GSB;19460430;-;67;80.7;744.9;-2.8;0;-;-;-
GSB;19460501;-;73;67;750;0.4;0;-;-;-
GSB;19460502;-;27;49.7;751.1;2.8;0;-;-;-
GSB;19460503;-;83;71;751.4;0.7;0;-;-;-
GSB;19460504;-;87;66.3;750.4;1.4;0;-;-;-
GSB;19460505;-;93;74;745.8;0.4;0;-;-;-
GSB;19460506;-;100;93.7;747.1;0;0;-;-;-
GSB;19460507;-;67;94.7;750.8;0.5;0;-;-;-
GSB;19460508;-;93;93.3;752.9;1;0;-;-;-
GSB;19460509;-;40;46.7;752.7;3.5;0;-;-;-
GSB;19460510;-;100;74.7;753.8;2.5;25;-;-;-
GSB;19460511;-;83;84.7;754.5;1.4;13;-;-;-
GSB;19460512;-;100;97.7;751;0.4;8;-;-;-
GSB;19460513;-;100;83.7;741.9;0;41;-;-;-
GSB;19460514;-;97;77.7;740;0;30;-;-;-
GSB;19460515;-;100;83.7;742.4;-4.8;0;-;-;-
GSB;19460516;-;87;84.3;746.5;-4.3;0;-;-;-
GSB;19460517;-;93;86.7;749.1;-3;0;-;-;-
GSB;19460518;-;100;90;752.8;-1.5;0;-;-;-
GSB;19460519;-;100;84.3;754.1;0.9;0;-;-;-
GSB;19460520;-;100;85.3;752.6;0.4;33;-;-;-
GSB;19460521;-;93;91.3;750.7;0.5;0;-;-;-
GSB;19460522;-;83;84.7;750.9;1.3;0;-;-;-
GSB;19460523;-;100;85;748.9;1.1;8.7;-;-;-
GSB;19460524;-;100;94;747.1;1.6;3;-;-;-
GSB;19460525;-;93;94.3;745.8;0.9;4;-;-;-
GSB;19460526;-;93;86.3;743.8;0.7;0;-;-;-
GSB;19460527;-;27;60.7;748.9;1.4;0;-;-;-
GSB;19460528;-;70;52.3;751.6;2.9;0;-;-;-
GSB;19460529;-;100;96.3;751.4;1.2;0;-;-;-
GSB;19460530;-;83;83;751.6;1.9;0;-;-;-
GSB;19460531;-;73;55;751.7;3.2;0;-;-;-
GSB;19460601;-;100;98.7;748.8;1.5;58.5;-;-;-
GSB;19460602;-;33;64.7;748.3;1.1;3;-;-;-
GSB;19460603;-;73;49;752.5;1.5;0;-;-;-
GSB;19460604;-;63;78.7;755.9;0.8;0;-;-;-
GSB;19460605;-;23;37;757.3;5.9;0;-;-;-
GSB;19460606;-;37;37.7;757.1;8.5;0;-;-;-
GSB;19460607;-;70;56.3;758.3;7.1;0;-;-;-
GSB;19460608;-;50;60;759.5;7.8;14;-;-;-
GSB;19460609;-;63;49;759.1;8.4;3;-;-;-
GSB;19460610;-;100;89.3;754.5;4.7;5;-;-;-
GSB;19460611;-;60;43;752.5;4.8;0;-;-;-
GSB;19460612;-;70;56;749.8;1.2;48;-;-;-
GSB;19460613;-;100;62.3;743.9;-3.9;0;-;-;-
GSB;19460614;-;100;64.3;752.6;-3.1;0;-;-;-
GSB;19460615;-;53;68.3;753.1;0.4;0;-;-;-
GSB;19460616;-;100;97.7;753.7;0;0;-;-;-
GSB;19460617;-;80;84;756.1;1.3;0;-;-;-
GSB;19460618;-;50;44;756.6;5.5;0;-;-;-
GSB;19460619;-;17;29.3;755.8;6.1;0;-;-;-
GSB;19460620;-;40;35;756.4;5.8;9;-;-;-
GSB;19460621;-;100;98;755.7;0.9;35;-;-;-
GSB;19460622;-;100;94.3;749.4;-2.8;20;-;-;-
GSB;19460623;-;100;97.7;751.3;-2;3;-;-;-
GSB;19460624;-;83;98.3;755.1;0;0;-;-;-
GSB;19460625;-;30;41;757;5.5;0;-;-;-
GSB;19460626;-;67;73.7;756.2;2.3;1.8;-;-;-
GSB;19460627;-;7;49;758.7;6.9;0;-;-;-
GSB;19460628;-;13;48.7;760.7;8.3;0;-;-;-
GSB;19460629;-;17;40.3;764.1;10.1;0;-;-;-
GSB;19460630;-;7;39.7;767.1;10.9;0;-;-;-
GSB;19460701;-;43;52.3;767.3;9.7;0;-;-;-
GSB;19460702;-;3;43.7;764.3;9.7;0;-;-;-
GSB;19460703;-;40;43.7;761.8;11.6;0;-;-;-
GSB;19460704;-;73;58.3;759.1;10.7;0;-;-;-
GSB;19460705;-;93;76.7;757.4;7.9;1;-;-;-
GSB;19460706;-;100;86.3;757;5;35;-;-;-
GSB;19460707;-;100;98.3;752.8;-0.2;12;-;-;-
GSB;19460708;-;93;98.7;754.8;1;0;-;-;-
GSB;19460709;-;67;95;758.2;4;0;-;-;-
GSB;19460710;-;33;64.3;762.5;7.8;0;-;-;-
GSB;19460711;-;17;30;761.6;7.9;0;-;-;-
GSB;19460712;-;13;37;758.2;7.8;0;-;-;-
GSB;19460713;-;20;42;755.3;8.8;1;-;-;-
GSB;19460714;-;90;64.7;753;6.8;5;-;-;-
GSB;19460715;-;83;96.7;751.2;2.9;0;-;-;-
GSB;19460716;-;27;31.7;752.9;9.4;0;-;-;-
GSB;19460717;-;93;71;755.4;8.5;8;-;-;-
GSB;19460718;-;93;94.7;757.4;7.9;14;-;-;-
GSB;19460719;-;63;71.7;757.8;6.7;6;-;-;-
GSB;19460720;-;73;67.7;757.2;7.2;15;-;-;-
GSB;19460721;-;100;98.3;756.5;2.1;8;-;-;-
GSB;19460722;-;50;56;760.2;6.1;0;-;-;-
GSB;19460723;-;13;47;763.5;12.1;0;-;-;-
GSB;19460724;-;30;52.3;763;12.7;0;-;-;-
GSB;19460725;-;27;48.3;763.4;12.2;0;-;-;-
GSB;19460726;-;7;42;763.5;13.5;0;-;-;-
GSB;19460727;-;60;58.7;762.9;13.4;5;-;-;-
GSB;19460728;-;77;70.3;760;8.2;5;-;-;-
GSB;19460729;-;40;48;757.9;6.4;0;-;-;-
GSB;19460730;-;33;64.3;759.8;8.1;0;-;-;-
GSB;19460731;-;13;40;761.3;10.4;0;-;-;-
GSB;19460801;-;63;56.3;760.6;7.7;0;-;-;-
GSB;19460802;-;7;47.7;761.1;8.7;0;-;-;-
GSB;19460803;-;30;31;762.3;12.3;0;-;-;-
GSB;19460804;-;30;27.7;763.2;14.7;0;-;-;-
GSB;19460805;-;47;25;763.6;15.2;2;-;-;-
GSB;19460806;-;37;46;762.1;12.1;0;-;-;-
GSB;19460807;-;37;62.7;758.9;9.6;0;-;-;-
GSB;19460808;-;13;29;755.5;9.8;0;-;-;-
GSB;19460809;-;53;46.7;754.8;11.1;0;-;-;-
GSB;19460810;-;97;90;755.7;9.4;15;-;-;-
GSB;19460811;-;73;68.7;757.4;9.5;5;-;-;-
GSB;19460812;-;0;30.7;759.1;12.7;0;-;-;-
GSB;19460813;-;90;79.3;759.3;6.4;6;-;-;-
GSB;19460814;-;23;48.7;758.5;10.1;5;-;-;-
GSB;19460815;-;60;69.3;755;5.4;0;-;-;-
GSB;19460816;-;73;52;752.6;7;12;-;-;-
GSB;19460817;-;100;83;753.7;7.2;5;-;-;-
GSB;19460818;-;80;79.7;755.8;6.6;50;-;-;-
GSB;19460819;-;100;93.7;752.9;2.2;15;-;-;-
GSB;19460820;-;73;73;753.5;2.6;5;-;-;-
GSB;19460821;-;100;90.3;753.2;0.9;12;-;-;-
GSB;19460822;-;90;99;754.3;-0.9;0;-;-;-
GSB;19460823;-;10;47.7;755.3;3.8;0;-;-;-
GSB;19460824;-;37;59.7;752.5;5.7;0;-;-;-
GSB;19460825;-;97;89.3;750.1;3.7;10;-;-;-
GSB;19460826;-;100;98.7;750.2;0.8;0;-;-;-
GSB;19460827;-;30;65.7;751.8;2.2;0;-;-;-
GSB;19460828;-;53;61;753.5;6.7;15;-;-;-
GSB;19460829;-;100;98;754.3;4.1;50;-;-;-
GSB;19460830;-;90;78;754;5.7;15;-;-;-
GSB;19460831;-;57;68.7;753.4;2.8;0;-;-;-
GSB;19460901;-;83;87;752.9;2.7;20;-;-;-
GSB;19460902;-;53;63;751.9;3.8;0;-;-;-
GSB;19460903;-;80;65;751.6;5.4;0;-;-;-
GSB;19460904;-;100;97.3;753.7;4.2;4;-;-;-
GSB;19460905;-;100;98.7;753;6.2;0;-;-;-
GSB;19460906;-;100;99;755.4;6.6;45;-;-;-
GSB;19460907;-;33;59.7;757.9;7;0;-;-;-
GSB;19460908;-;70;72.3;756.5;6.5;15;-;-;-
GSB;19460909;-;97;99;756.2;0.6;5;-;-;-
GSB;19460910;-;0;29;759;6.1;0;-;-;-
GSB;19460911;-;0;30.3;758.5;6.6;0;-;-;-
GSB;19460912;-;3;39.7;757.8;7.6;0;-;-;-
GSB;19460913;-;10;27.7;756.8;8.3;1;-;-;-
GSB;19460914;-;93;86.3;756.2;3.5;0;-;-;-
GSB;19460915;-;0;44.3;759.8;7.9;0;-;-;-
GSB;19460916;-;80;73;761.5;7.4;0;-;-;-
GSB;19460917;-;93;91.3;759;6.3;10;-;-;-
GSB;19460918;-;93;95.7;756.9;4.3;4;-;-;-
GSB;19460919;-;100;98.3;756.4;5.1;0;-;-;-
GSB;19460920;-;7;35;755.4;9.1;8;-;-;-
GSB;19460921;-;33;47.3;758.6;1.6;0;-;-;-
GSB;19460922;-;7;18.7;762.2;7.6;0;-;-;-
GSB;19460923;-;0;21;761.3;9.3;0;-;-;-
GSB;19460924;-;3;31.7;760.4;8.4;0;-;-;-
GSB;19460925;-;10;31;763.2;8.3;0;-;-;-
GSB;19460926;-;0;29.7;764.4;8.6;0;-;-;-
GSB;19460927;-;7;47;763.8;9.3;0;-;-;-
GSB;19460928;-;10;42;761.1;9.2;0;-;-;-
GSB;19460929;-;17;49;758.8;7.7;0;-;-;-
GSB;19460930;-;37;64.3;758.6;6.2;0;-;-;-
GSB;19461001;-;77;85.7;758.3;5.7;0;-;-;-
GSB;19461002;-;30;65.3;760.4;6.4;0;-;-;-
GSB;19461003;-;13;52.7;761;6.4;3;-;-;-
GSB;19461004;-;100;98;755.8;0.3;5;-;-;-
GSB;19461005;-;100;99;752.2;-0.6;0;-;-;-
GSB;19461006;-;93;99;749.6;0.9;0;-;-;-
GSB;19461007;-;17;74;750;-0.5;0;-;-;-
GSB;19461008;-;20;55;751.9;1.1;0;-;-;-
GSB;19461009;-;37;68.7;751.3;-2.2;0;-;-;-
GSB;19461010;-;27;69;752.5;-1.1;0;-;-;-
GSB;19461011;-;13;47.3;753.9;-0.7;0;-;-;-
GSB;19461012;-;20;30;751.8;3.1;0;-;-;-
GSB;19461013;-;0;31.3;750.9;4.2;0;-;-;-
GSB;19461014;-;10;45.7;751.8;1.7;0;-;-;-
GSB;19461015;-;3;60;750.3;-0.6;0;-;-;-
GSB;19461016;-;0;29.3;752.3;3.2;0;-;-;-
GSB;19461017;-;0;28.3;756.3;6.1;0;-;-;-
GSB;19461018;-;10;41.3;756.1;5.8;0;-;-;-
GSB;19461019;-;53;73.3;754.2;2;16;-;-;-
GSB;19461020;-;100;96.7;750.2;-0.6;0;-;-;-
GSB;19461021;-;90;93.3;747.5;-0.4;4;-;-;-
GSB;19461022;-;77;92.3;747.3;0;2;-;-;-
GSB;19461023;-;73;94.3;746.8;-1.5;0.8;-;-;-
GSB;19461024;-;63;97.7;747.8;-2.7;0;-;-;-
GSB;19461025;-;80;96;753.5;-5;0;-;-;-
GSB;19461026;-;100;96.3;754.9;-6.4;0;-;-;-
GSB;19461027;-;97;98;749.6;-3.3;11.8;-;-;-
GSB;19461028;-;77;97;748.3;-5.1;12.5;-;-;-
GSB;19461029;-;33;94.3;746.9;-8.7;0;-;-;-
GSB;19461030;-;97;95.3;742.2;-8.2;2.1;-;-;-
GSB;19461031;-;77;94.7;742.7;-8.8;2.1;-;-;-
GSB;19461101;-;100;97;746.4;-6;3.4;-;-;-
GSB;19461102;-;0;83.7;753.7;-5.7;0;-;-;-
GSB;19461103;-;43;24.7;758.8;0.8;0;-;-;-
GSB;19461104;-;30;50;760.7;3;0;-;-;-
GSB;19461105;-;67;88.3;755.5;-2;0;-;-;-
GSB;19461106;-;47;66.7;755.2;-1.5;0;-;-;-
GSB;19461107;-;0;58.7;749.5;-1.2;0;-;-;-
GSB;19461108;-;40;82.7;739.5;-3.9;0;-;-;-
GSB;19461109;-;100;99;737.3;-6.8;6.6;-;-;-
GSB;19461110;-;17;63.3;739.9;-6.6;0;-;-;-
GSB;19461111;-;17;45.3;743.9;-6.1;0;-;-;-
GSB;19461112;-;0;21.3;748.6;-3.2;0;-;-;-
GSB;19461113;-;0;41.3;748.6;-2.7;0;-;-;-
GSB;19461114;-;100;82.3;744.5;-5.2;1.2;-;-;-
GSB;19461115;-;93;98.7;738.8;-5.8;4;-;-;-
GSB;19461116;-;100;97;738;-6.6;0;-;-;-
GSB;19461117;-;27;94;736;-8.2;7.7;-;-;-
GSB;19461118;-;100;98;733.4;-6.7;8;-;-;-
GSB;19461119;-;67;95.3;741.6;-1.4;0;-;-;-
GSB;19461120;-;57;89.7;742.7;-2.2;14.2;-;-;-
GSB;19461121;-;63;90.3;746.7;-3.5;0;-;-;-
GSB;19461122;-;47;96.3;749;-5.6;5.4;-;-;-
GSB;19461123;-;7;74.3;756.1;-5.9;0;-;-;-
GSB;19461124;-;30;44.7;755.7;-0.9;0;-;-;-
GSB;19461125;-;93;75.7;750.1;-3.8;5.9;-;-;-
GSB;19461126;-;100;97;746.6;-5.9;3.5;-;-;-
GSB;19461127;-;0;73.7;751.8;-6.7;0;-;-;-
GSB;19461128;-;3;86;748.4;-7.3;0;-;-;-
GSB;19461129;-;97;95.3;746.8;-7.6;4;-;-;-
GSB;19461130;-;50;88;748.2;-6;12;-;-;-
GSB;19461201;-;100;98;749.5;-3.9;9.7;-;-;-
GSB;19461202;-;90;85;752.2;-3.1;13.8;-;-;-
GSB;19461203;-;67;96;740.4;-8.7;13;-;-;-
GSB;19461204;-;77;75.3;732.3;-12.2;8.7;-;-;-
GSB;19461205;-;100;97.3;737.1;-11.9;6.5;-;-;-
GSB;19461206;-;100;96;739.1;-12.9;5.5;-;-;-
GSB;19461207;-;57;90.3;738.5;-13.8;0;-;-;-
GSB;19461208;-;97;88;734.5;-11.4;9;-;-;-
GSB;19461209;-;57;90.3;729.2;-10.6;19;-;-;-
GSB;19461210;-;100;97.3;736.7;-10.4;9.5;-;-;-
GSB;19461211;-;50;97.7;743.9;-10;0;-;-;-
GSB;19461212;-;43;95.3;745.6;-7.2;0;-;-;-
GSB;19461213;-;50;94.3;746.6;-9;3.1;-;-;-
GSB;19461214;-;100;96.7;750.2;-11.1;10;-;-;-
GSB;19461215;-;0;94.7;748.7;-13.7;2.6;-;-;-
GSB;19461216;-;100;95.7;744.6;-13.1;10;-;-;-
GSB;19461217;-;47;92.7;748.5;-7.4;0;-;-;-
GSB;19461218;-;27;63.3;747.4;-11.4;0;-;-;-
GSB;19461219;-;0;66.3;744;-13.6;0;-;-;-
GSB;19461220;-;13;90;746.1;-9.6;0;-;-;-
GSB;19461221;-;0;72.3;748.4;-7;0;-;-;-
GSB;19461222;-;0;55;748.6;-6.9;0;-;-;-
GSB;19461223;-;0;70.3;744.5;-9.6;0;-;-;-
GSB;19461224;-;0;67;745;-9.3;0;-;-;-
GSB;19461225;-;0;80.7;748.3;-8.7;0;-;-;-
GSB;19461226;-;100;76.7;743.6;-8.6;0.5;-;-;-
GSB;19461227;-;60;90.7;735.8;-10.6;15.7;-;-;-
GSB;19461228;-;100;98;742.2;-11.2;7;-;-;-
GSB;19461229;-;50;95.3;744.6;-13.7;0;-;-;-
GSB;19461230;-;57;73.3;744.7;-11.8;0;-;-;-
GSB;19461231;-;60;93.3;743.5;-7.4;12;-;-;-
GSB;19470101;-;100;98.3;744.2;-10.6;8;-;-;-
GSB;19470102;-;67;84.7;748.9;-10.1;0;-;-;-
GSB;19470103;-;7;80.7;748.4;-10.9;0;-;-;-
GSB;19470104;-;0;60.3;747.2;-11.1;0;-;-;-
