stn;time;" Globalstrahlung (W/m); Tagesmittel";Sonnenscheindauer (min);Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Durchschnittstemperatur;Tiefsttemperatur;Relative Luftfeuchtigkeit (%);Maximaltemperatur
CHD;19461204;-;-;8;77;885.1;0;-4.8;-7.9;82;-1.5
CHD;19461205;-;-;8;77;891.2;0;-3.7;-7;80;0.2
CHD;19461206;-;-;8;77;894.3;2.8;-3.7;-7.8;80.7;-1
CHD;19461207;-;-;10;67;892.1;0;-4.8;-7;71.3;-2.4
CHD;19461208;-;-;8;67;883.5;7.8;-1.6;-8;80.7;1
CHD;19461209;-;-;15;53;878.9;25.5;-0.1;-7.5;69.3;2.4
CHD;19461210;-;-;50;100;891.1;13.5;-0.6;-4.1;91.7;0.8
CHD;19461211;-;-;46;43;896;0;-4;-6.2;77.3;0.7
CHD;19461212;-;-;40;83;896.8;0.4;0;-9.2;72.7;3.2
CHD;19461213;-;-;38;100;900.4;0;-0.5;-3.3;85.7;1.3
CHD;19461214;-;-;36;93;905.6;1.1;-2.7;-3.5;84.3;0
CHD;19461215;-;-;35;93;903.8;0.3;-3.9;-5.8;80;-0.1
CHD;19461216;-;-;36;73;899.3;0;-11.6;-13.4;76.3;-4.4
CHD;19461217;-;-;36;47;900.2;0;-10.9;-14.9;75;-8.6
CHD;19461218;-;-;34;87;899.3;0;-11.8;-15;76.7;-7.9
CHD;19461219;-;-;32;0;895.4;0;-13.2;-17.1;75.3;-9.5
CHD;19461220;-;-;28;0;896;0;-7.8;-17.3;72;-3.9
CHD;19461221;-;-;26;0;900.3;0;-5.2;-11;72;-1
CHD;19461222;-;-;26;0;899.7;0;-6.3;-9.9;73.3;-2.5
CHD;19461223;-;-;25;0;895.7;0;-5.1;-9.4;70;-0.5
CHD;19461224;-;-;23;33;897.6;0;-3.8;-9.1;62;-0.5
CHD;19461225;-;-;22;63;900.8;0;-2;-9.5;68.7;2.1
CHD;19461226;-;-;22;77;895.5;0.3;-1.3;-7.2;72.7;1.2
CHD;19461227;-;-;21;70;887.5;4.9;-3.9;-9.5;78;-1.5
CHD;19461228;-;-;32;100;896;0;-1.3;-9.3;84;2.3
CHD;19461229;-;-;31;50;899.4;0;-5.1;-7.8;79.7;-1.1
CHD;19461230;-;-;30;50;900.3;0;-6.2;-10.1;68.7;-4.5
CHD;19461231;-;-;29;80;894.6;9.8;-2.7;-11.2;70;-0.4
CHD;19470101;-;-;46;97;898.4;1;-3.3;-8.3;72.7;1.1
CHD;19470102;-;-;45;70;902.3;0;-5.8;-12.7;73.3;-3.3
CHD;19470103;-;-;33;23;901.9;0;-5.4;-12;74.7;-1.6
CHD;19470104;-;-;38;0;901.2;0;-10.7;-13.7;71.3;-6
CHD;19470105;-;-;33;0;895.1;0;-11.6;-14.4;66.3;-6.2
CHD;19470106;-;-;30;93;889.7;2.6;-6.1;-15.5;71;-2
CHD;19470107;-;-;36;67;893.5;0;-2.9;-12.8;75;1.5
CHD;19470108;-;-;36;100;896.7;0;-3.3;-8;66;0.5
CHD;19470109;-;-;36;100;897.1;16.8;0.3;-7;80;2.4
CHD;19470110;-;-;48;80;899.9;0;-2.8;-5.2;80;1.1
CHD;19470111;-;-;45;100;894.8;12.5;1.3;-8.5;68.3;5
CHD;19470112;-;-;35;77;896.6;2.8;2.2;-4.7;78;7.8
CHD;19470113;-;-;28;100;893.9;28.5;1.2;-1;85.3;6.6
CHD;19470114;-;-;32;93;902.8;1;0.6;-2.3;63.3;3.4
CHD;19470115;-;-;30;17;910;0;1;-1.7;85.7;5
CHD;19470116;-;-;28;0;909.8;0;0.2;-3.8;59.7;6.1
CHD;19470117;-;-;26;3;909.2;0;1.4;-3.6;47;6.5
CHD;19470118;-;-;24;33;911.3;0;-1.6;-4.8;76.7;3
CHD;19470119;-;-;24;60;905;0;-4.2;-9;53.7;2.6
CHD;19470120;-;-;24;0;898.5;0;-7.7;-10.8;62.7;-2.5
CHD;19470121;-;-;24;0;899.4;0;-8.9;-14;60.3;-1
CHD;19470122;-;-;24;57;896.5;0.5;-8.3;-14;58.7;-2.5
CHD;19470123;-;-;24;10;894.8;0;-10.9;-14.6;63;-7
CHD;19470124;-;-;24;0;895.2;0;-12.7;-16;57.7;-8.6
CHD;19470125;-;-;24;0;888.2;0;-12.7;-16.6;64;-9.5
CHD;19470126;-;-;24;47;878.9;0;-12.5;-16.5;67.3;-8.8
CHD;19470127;-;-;24;100;885.4;0;-11.3;-16;60;-8.4
CHD;19470128;-;-;24;0;889.6;0;-13.6;-18.2;61.7;-8.5
CHD;19470129;-;-;24;33;891.2;0;-8.7;-18.4;50;-3.4
CHD;19470130;-;-;24;87;890.2;0;-6.4;-13.1;66.7;-2.5
CHD;19470131;-;-;24;20;891.3;0;-7.2;-11.5;58.7;0.2
CHD;19470201;-;-;22;60;891.2;0;-5.3;-11.5;49.7;-0.2
CHD;19470202;-;-;20;93;885.5;0;-2.8;-10.8;47;2
CHD;19470203;-;-;18;73;876.3;0.2;-0.5;-8.5;53.7;4.3
CHD;19470204;-;-;16;93;872.2;4;0;-6.6;70;4.4
CHD;19470205;-;-;18;100;881.2;4.8;-0.1;-3.2;87.7;2.5
CHD;19470206;-;-;30;100;889.5;0.3;-2;-3.3;75.3;0.8
CHD;19470207;-;-;30;70;888.9;0.1;-2.7;-9.6;67.3;1.3
CHD;19470208;-;-;28;67;881.4;0;0.5;-3.2;58.7;4.6
CHD;19470209;-;-;25;30;888.8;0;0.8;-3.6;53.3;6.4
CHD;19470210;-;-;24;77;886.6;0;1.6;-4;47;5.6
CHD;19470211;-;-;22;37;890.3;0;0.5;-2.2;57.3;5.5
CHD;19470212;-;-;20;13;889.2;0;-1.7;-6.3;58.3;4.5
CHD;19470213;-;-;20;3;889.4;0;-3;-7.6;70.7;3
CHD;19470214;-;-;20;0;891.5;0;-5;-9.6;75.3;0.8
CHD;19470215;-;-;19;33;893.9;0;-6.4;-10.7;73.7;-0.5
CHD;19470216;-;-;18;63;892.6;0;-6.7;-12.6;74.7;-1
CHD;19470217;-;-;18;33;889.3;0;-7.2;-12.6;66.3;-1
CHD;19470218;-;-;18;57;884.7;0;-5.3;-11.3;56;0.7
CHD;19470219;-;-;18;67;883.8;0;-4.8;-10.9;67.3;0.7
CHD;19470220;-;-;17;83;886.7;0.4;-2.8;-9.6;67;0.5
CHD;19470221;-;-;15;100;883.3;6.4;4.2;-2.8;83;8
CHD;19470222;-;-;13;100;879.9;12.6;4.8;2;81.3;9
CHD;19470223;-;-;20;77;889.2;0;-1.8;-3.6;73;6
CHD;19470224;-;-;20;100;886.9;0.9;-3.9;-7.5;78;0.5
CHD;19470225;-;-;19;100;882.7;4.7;-6.6;-8.6;80;-3.4
CHD;19470226;-;-;18;17;889.3;0;-5.9;-11.5;67.7;-1.6
CHD;19470227;-;-;17;83;886;5;-0.5;-10.8;76;4.1
CHD;19470228;-;-;20;100;883.7;3.4;-2.3;-5.1;77.3;3.1
CHD;19470301;-;-;26;60;890.7;0;-5;-7.3;46;0.7
CHD;19470302;-;-;25;37;894.9;0;-8.6;-15;59.7;-0.4
CHD;19470303;-;-;25;100;893.4;10.7;-3.1;-14.3;76.7;-0.4
CHD;19470304;-;-;33;90;893.4;0.9;4.2;-9;68;9
CHD;19470305;-;-;23;100;883.8;17.4;4.1;1;93;7.8
CHD;19470306;-;-;15;100;884.8;7.2;2.5;0.3;91.7;7.7
CHD;19470307;-;-;14;100;886.5;1.6;1.5;0.2;79;6.6
CHD;19470308;-;-;13;100;890.4;4;-1.2;-2.4;82;1
CHD;19470309;-;-;20;3;902.2;0;-2.2;-6.6;60.7;3.1
CHD;19470310;-;-;16;100;898.3;13.2;4.8;-6.3;58;8.4
CHD;19470311;-;-;14;83;893.8;33.6;3.9;-0.6;75.3;8.5
CHD;19470312;-;-;12;100;899.4;5.6;2.5;0.5;88.7;6.5
CHD;19470313;-;-;9;93;892.5;4.7;4.9;-1.4;75;12.5
CHD;19470314;-;-;5;100;889.6;19.1;4;-0.6;82.7;6.4
CHD;19470315;-;-;0;53;900.7;0.3;2.5;0.6;77.7;8
CHD;19470316;-;-;0;73;899.1;0;8.2;-1.4;46;15.8
CHD;19470317;-;-;0;100;897.7;0;10.3;-1.5;30;17
CHD;19470318;-;-;0;67;894;0;9.6;5.4;31.7;16.9
CHD;19470319;-;-;0;97;888.7;9.1;3;1.6;85.7;8.5
CHD;19470320;-;-;0;100;890.7;13.2;2.9;0.4;77.7;4.5
CHD;19470321;-;-;0;57;893.7;0;5.4;-0.5;65.7;12.2
CHD;19470322;-;-;0;100;889.7;19.4;7.8;0.7;58.7;15.9
CHD;19470323;-;-;0;50;891;0;4.2;-0.2;65.3;12.2
CHD;19470324;-;-;0;83;888.9;8.7;3.8;0;66;10.5
CHD;19470325;-;-;2;67;897.7;0.3;-0.2;-1.6;64.7;2.5
CHD;19470326;-;-;0;7;892.3;0;0.9;-3.6;66.3;6.4
CHD;19470327;-;-;0;37;893.4;0;3.9;-2.2;58.7;12.9
CHD;19470328;-;-;0;70;888.8;0;8.9;-0.2;37;15
CHD;19470329;-;-;0;100;881.7;2.3;7.5;-0.2;48.3;14.5
CHD;19470330;-;-;0;100;881.2;1.8;5.2;1.3;71.3;11
CHD;19470331;-;-;0;83;887.1;0;4.5;0.1;63;13.8
CHD;19470401;-;-;0;37;886.1;1.5;5.4;-0.5;48;12.5
CHD;19470402;-;-;3;100;887.9;3;2.5;0.2;73;6.6
CHD;19470403;-;-;0;77;891;6;6.5;1.8;45;11.7
CHD;19470404;-;-;0;93;893.9;8.5;4.1;-3.8;60.3;9.6
CHD;19470405;-;-;0;63;908.4;0;3.1;-1;71.3;9.2
CHD;19470406;-;-;0;93;911.4;0;9;-0.8;32.7;15.2
CHD;19470407;-;-;0;93;910.9;0;10.3;8.2;57;14.6
CHD;19470408;-;-;0;77;905.1;6.9;10.3;7;48.7;16.4
CHD;19470409;-;-;0;43;907.3;0;4.7;0.8;47;11.2
CHD;19470410;-;-;0;43;909.3;0;2.5;-0.8;50.3;7.2
CHD;19470411;-;-;0;0;906.4;0;5.4;1.2;36.7;11.3
CHD;19470412;-;-;0;0;905.7;0;6.8;2.4;49.3;12.8
CHD;19470413;-;-;0;0;907.5;0;9;4.4;42.7;15.2
CHD;19470414;-;-;0;3;912.3;0;9.9;6.4;42;17.8
CHD;19470415;-;-;0;0;913.2;0;12;6.4;32.3;19.5
CHD;19470416;-;-;0;0;910.4;0;12.9;9.2;39.7;20.5
CHD;19470417;-;-;0;47;905.6;1.7;12;9.2;47.3;20
CHD;19470418;-;-;0;43;903.1;0;10.9;8.2;38.3;17
CHD;19470419;-;-;0;33;902;0;11.1;7.6;43.7;19.2
CHD;19470420;-;-;0;47;903.1;0.3;9.8;7.5;55.7;17
CHD;19470421;-;-;0;50;907.9;3.3;7;4.7;69.3;13.8
CHD;19470422;-;-;0;37;902.9;10.4;13.6;4.7;32;21.2
CHD;19470423;-;-;0;30;905.2;0;8.1;6;49.7;13.5
CHD;19470424;-;-;0;47;909.3;0;10.4;6;47;15.5
CHD;19470425;-;-;0;20;911.5;0;12.7;7.5;46.7;20.4
CHD;19470426;-;-;0;67;911.1;0;16;10.4;30.7;23.8
CHD;19470427;-;-;0;100;908;0;15.9;12.8;48.7;23.2
CHD;19470428;-;-;0;87;907.4;0.3;16.5;14.2;36.3;21.7
CHD;19470429;-;-;0;40;905.6;0;10;7;58.3;16.5
CHD;19470430;-;-;0;50;896.6;0;10.1;7;38;17.2
CHD;19470501;-;-;0;93;894.6;5.9;6.1;3.5;60;12.2
CHD;19470502;-;-;0;80;890.5;0;15;1.6;31.3;23
CHD;19470503;-;-;0;77;893.6;0;13.2;7.6;52;15.6
CHD;19470504;-;-;0;100;897.3;5;5.4;4.1;80.7;14.7
CHD;19470505;-;-;0;100;898.4;0.2;5.8;2;77;9
CHD;19470506;-;-;0;43;901.9;0;8.5;4;66.3;16.2
CHD;19470507;-;-;0;3;902.6;0;11.6;1.6;44.3;19.8
CHD;19470508;-;-;0;13;902.4;0;13.4;4.3;46.3;22
CHD;19470509;-;-;0;7;899.9;0;13.4;4.8;48;23.1
CHD;19470510;-;-;0;87;900.4;6;10.3;6.7;72;19.5
CHD;19470511;-;-;0;87;901.3;4.1;12.3;6.8;66.3;19.7
CHD;19470512;-;-;0;63;900.2;0;13.6;7.6;55.3;21.3
CHD;19470513;-;-;0;53;897.1;0;15.9;6.8;36;23.5
CHD;19470514;-;-;0;40;897.5;0;13.9;9;43.7;20.6
CHD;19470515;-;-;0;100;897.6;13.5;9.1;6.4;68.7;17.1
CHD;19470516;-;-;0;100;900.2;1.5;5.7;3.4;83.7;9.1
CHD;19470517;-;-;0;97;897.6;0;8.5;2.4;63.7;15
CHD;19470518;-;-;0;77;897.1;0;12;4.3;50;16.7
CHD;19470519;-;-;0;77;898.6;11.7;11.5;6.2;62;18.5
CHD;19470520;-;-;0;100;900.3;5.6;10.7;8.4;75.3;16.2
CHD;19470521;-;-;0;100;898.9;1.9;10.6;8;80;14.8
CHD;19470522;-;-;0;97;897.2;10.6;9.9;8;80.7;14.5
CHD;19470523;-;-;0;80;895.7;0;12.4;4.6;59.7;19.5
CHD;19470524;-;-;0;27;896.5;0;13.3;7.1;49.3;20.6
CHD;19470525;-;-;0;60;900.7;0;14.9;6.5;46.3;22.5
CHD;19470526;-;-;0;10;902.8;0;15.6;6.8;53;25
CHD;19470527;-;-;0;40;905.5;0.6;15.2;7.4;46.7;24.6
CHD;19470528;-;-;0;13;904.3;0;16.2;7.4;48.7;24.4
CHD;19470529;-;-;0;17;903.6;0;16.8;7.3;40.3;25.3
CHD;19470530;-;-;0;13;904.2;0;17.7;8.6;43;25.4
CHD;19470531;-;-;0;67;906;2.6;16.8;10.1;60;26.2
CHD;19470601;-;-;0;43;904.2;0.3;16.5;9.4;59.3;24.6
CHD;19470602;-;-;0;13;902.8;0;19.2;8.4;50.3;27
CHD;19470603;-;-;0;33;900;0;19.4;10.4;51.7;27.5
CHD;19470604;-;-;0;50;897.5;7.3;17.4;10.4;58;26.5
CHD;19470605;-;-;0;30;900.1;0;11.4;6.3;61.7;18.1
CHD;19470606;-;-;0;90;898.3;18.3;8.1;5.7;66;12.6
CHD;19470607;-;-;0;93;906.7;2.8;9;3.6;72;14.4
CHD;19470608;-;-;0;77;907.9;0.2;13.5;6;53.7;17.8
CHD;19470609;-;-;0;57;908.8;0;12.7;9.5;41.3;17.5
CHD;19470610;-;-;0;10;906.1;0;11.1;4.1;54.7;18.6
CHD;19470611;-;-;0;7;900.6;0;13.4;3.6;42.7;21.2
CHD;19470612;-;-;0;33;896.3;15.3;15.8;6.2;41.7;23.6
CHD;19470613;-;-;0;100;897.1;4.3;11.4;10.4;74.7;15.6
CHD;19470614;-;-;0;77;895.3;6.6;13.9;6.4;46.7;20.5
CHD;19470615;-;-;0;93;899.4;5.2;11;7;73;16.2
CHD;19470616;-;-;0;33;905.9;0;11.4;5.6;69.7;19.1
CHD;19470617;-;-;0;0;903.7;0;14.4;5.6;58.7;23.7
CHD;19470618;-;-;0;17;901.9;0;17.2;8.5;52.3;24.9
CHD;19470619;-;-;0;97;903;11.2;15.9;12.4;75;19.1
CHD;19470620;-;-;0;67;903.1;0;16.2;12.7;58.7;21.8
CHD;19470621;-;-;0;77;901.4;0;17.5;11;50.7;23
CHD;19470622;-;-;0;100;900;23;11.9;8.8;66;16.4
CHD;19470623;-;-;0;57;902.6;0;10.9;7.8;61.3;17.3
CHD;19470624;-;-;0;0;902.8;0;15.2;5;56;22.6
CHD;19470625;-;-;0;0;905.3;0;17.5;9.1;45;27.7
CHD;19470626;-;-;0;3;905.9;0;21.1;11.8;45;29.8
CHD;19470627;-;-;0;7;905.8;0;21.5;13.7;39.7;30
CHD;19470628;-;-;0;17;902.9;0;20.4;12.4;41.7;29.5
CHD;19470629;-;-;0;77;906.4;21.1;17.8;13.1;67.7;26.7
CHD;19470630;-;-;0;63;906.1;17.8;16.9;10.2;87;24
CHD;19470701;-;-;0;93;904.9;7.8;14.1;11.7;85;23.6
CHD;19470702;-;-;0;70;903.5;0;14.4;11.9;65.7;20.7
CHD;19470703;-;-;0;3;903;0;16.8;9;61;24.2
CHD;19470704;-;-;0;63;902.6;0.1;17.7;10.7;57;26.2
CHD;19470705;-;-;0;83;901.2;0.4;19;10.7;47.7;25.9
CHD;19470706;-;-;0;33;901.5;0;16.9;13.3;51;23.6
CHD;19470707;-;-;0;37;900;9.6;18.5;8.9;54;28
CHD;19470708;-;-;0;100;897.1;16.6;15.1;8.8;71;19.5
CHD;19470709;-;-;0;100;894.5;2.9;10.5;8.8;68.7;15.9
CHD;19470710;-;-;0;97;898.1;0;12;8.1;49.3;15.9
CHD;19470711;-;-;0;100;899.7;5.1;12.9;6.1;62.7;16.4
CHD;19470712;-;-;0;43;904.2;0;13.6;10.2;73.3;20.1
CHD;19470713;-;-;0;10;907.7;0;14.4;7.4;57.3;22.2
CHD;19470714;-;-;0;3;905.4;0;15.6;7.8;57.3;23.3
CHD;19470715;-;-;0;60;902.9;1.4;17;9.4;72.3;24.2
CHD;19470716;-;-;0;73;901.6;21.9;14.6;9.4;72;22.3
CHD;19470717;-;-;0;97;901.6;28.9;13.1;11.3;80.7;18.5
CHD;19470718;-;-;0;37;899.4;0;13.2;9.1;68;21.1
CHD;19470719;-;-;0;43;897.2;3.9;15.8;7.4;47;22.6
CHD;19470720;-;-;0;67;900;2.4;12;9.9;66.3;19
CHD;19470721;-;-;0;0;903.2;0;14.2;5.4;53.7;22
CHD;19470722;-;-;0;0;906.8;0;17.1;5.4;47;25.2
CHD;19470723;-;-;0;0;906.5;0;17.2;9.7;42;26.2
CHD;19470724;-;-;0;37;905.8;0;18.7;9.6;45.3;27.5
CHD;19470725;-;-;0;7;905.7;0;19.9;11.2;44;27.3
CHD;19470726;-;-;0;7;906.9;0;19.7;11.8;44;28
CHD;19470727;-;-;0;33;907.4;0;22;11.9;38.7;30.2
CHD;19470728;-;-;0;3;906.6;0;22.7;11.7;40;31.2
CHD;19470729;-;-;0;3;906;0;21.2;14;36;32.5
CHD;19470730;-;-;0;30;904.6;0;21.7;12;36.7;31
CHD;19470731;-;-;0;13;904.6;0;22.1;13;42.3;31.2
CHD;19470801;-;-;0;7;906.8;0;20.5;13.6;37.7;31.1
CHD;19470802;-;-;0;43;907.2;0;21.4;11.2;35.3;32
CHD;19470803;-;-;0;10;905.3;0;22.2;13.2;39.7;32.2
CHD;19470804;-;-;0;23;898.9;5.3;22.1;14.4;42;32
CHD;19470805;-;-;0;90;898.8;1.4;16.4;12.4;59.3;21.2
CHD;19470806;-;-;0;33;903.7;0;15.6;12.2;47.3;22
CHD;19470807;-;-;0;87;903;2.2;15.5;8.1;67;22.6
CHD;19470808;-;-;0;17;900.6;0;15.5;12.1;51.3;22.9
CHD;19470809;-;-;0;37;898.4;6.6;18.1;7.5;41.3;26.7
CHD;19470810;-;-;0;97;901.2;1.3;15.5;11.5;74;21.8
CHD;19470811;-;-;0;40;901.9;0.5;16.5;10.4;63.3;24
CHD;19470812;-;-;0;7;901.8;0;17;9.6;46.3;25.1
CHD;19470813;-;-;0;63;902.9;0.7;17.2;9.8;60.3;25.5
CHD;19470814;-;-;0;53;903.8;2.7;17.1;9.7;66.3;25.7
CHD;19470815;-;-;0;20;904.6;11.9;17;9.6;65;27.1
CHD;19470816;-;-;0;17;905.3;0.6;17.2;8.4;60.7;26.7
CHD;19470817;-;-;0;3;904.2;0;18.8;11.1;45.7;27
CHD;19470818;-;-;0;7;904.8;0;19.1;11.6;40.3;28
CHD;19470819;-;-;0;47;904.8;7.1;18.7;11.4;45;28.5
CHD;19470820;-;-;0;37;904.9;0;18.7;13.4;52;27
CHD;19470821;-;-;0;67;901.1;10.1;17.7;11.9;60;27.1
CHD;19470822;-;-;0;80;899.7;2.3;16;13;72.3;21.2
CHD;19470823;-;-;0;77;900.1;9.5;13.7;11.7;74.7;18.6
CHD;19470824;-;-;0;57;900.8;0;13.7;8;56.3;22.1
CHD;19470825;-;-;0;53;900.8;0;15.1;8.3;46;21.5
CHD;19470826;-;-;0;43;901.8;0;14.4;8.5;52.7;21.9
CHD;19470827;-;-;0;10;901.5;0;14;7.4;56.3;21.6
CHD;19470828;-;-;0;3;902.8;0;14.1;6.9;46.3;22.5
CHD;19470829;-;-;0;20;901.2;0;13.4;6.5;56;22.5
CHD;19470830;-;-;0;3;898.9;0;13.4;6.4;58;21.5
CHD;19470831;-;-;0;10;899;0;12.2;5.5;54.7;20.6
CHD;19470901;-;-;0;37;899.8;0;14.4;5.2;52.3;23.4
CHD;19470902;-;-;0;100;898;0;13.1;8.1;72.3;17.6
CHD;19470903;-;-;0;40;898.5;0;13.1;5.4;51.3;21.8
CHD;19470904;-;-;0;47;898.1;0;13.4;6.4;51;21.4
CHD;19470905;-;-;0;77;900.9;14.5;13.3;5.6;62.7;23.5
CHD;19470906;-;-;0;93;903.7;0;13.6;5.5;59.3;23.5
CHD;19470907;-;-;0;80;904.4;7.5;12;7.2;67.7;19.6
CHD;19470908;-;-;0;13;903.5;0;13.2;5.4;58.7;20.5
CHD;19470909;-;-;0;40;904.8;0;14.1;7.6;58.7;21.7
CHD;19470910;-;-;0;3;908.4;0;14.7;7.4;63;23.6
CHD;19470911;-;-;0;10;908.6;0;17;8.1;48.3;25.7
CHD;19470912;-;-;0;3;909.6;0;17.5;8.6;59.3;26.1
CHD;19470913;-;-;0;0;906.5;0;17.8;8.5;51;26.7
CHD;19470914;-;-;0;3;906.2;0;15.9;8.5;54;25.8
CHD;19470915;-;-;0;0;907.4;0;16.7;9.1;55.3;26
CHD;19470916;-;-;0;0;906.1;0;15;6.4;34;25.2
CHD;19470917;-;-;0;27;906.9;0;15.8;8;39;25.5
CHD;19470918;-;-;0;0;906.7;0;16;7.6;42.7;26.1
CHD;19470919;-;-;0;0;905.4;0;17.1;8.3;43.7;27.3
CHD;19470920;-;-;0;53;906.2;0.8;16.9;8.1;43;24
CHD;19470921;-;-;0;60;912.1;2.1;13.6;8.2;61.7;21.5
CHD;19470922;-;-;0;63;911.3;0;9.9;7.2;55;16.5
CHD;19470923;-;-;0;83;900.9;15.1;8.9;1.4;66.7;16.8
CHD;19470924;-;-;0;100;894.5;6.7;5.6;1.4;94.3;7.8
CHD;19470925;-;-;0;77;894.1;0.1;7.5;2.7;80.7;12.6
CHD;19470926;-;-;0;97;893.7;0;13;3.6;50.3;19.5
CHD;19470927;-;-;0;7;904.8;0;11.6;5.6;67;18.9
CHD;19470928;-;-;0;0;909.7;0;11.1;4.9;72;19.5
CHD;19470929;-;-;0;0;906.7;0;11.7;5;61.7;20.2
CHD;19470930;-;-;0;40;908.5;0;9.6;4.5;62.7;18.2
CHD;19471001;-;-;0;13;906.9;0;8;1;64;16.6
CHD;19471002;-;-;0;23;903.5;0;8.7;1.1;75.7;16.5
CHD;19471003;-;-;0;0;905.7;0;7.2;2.3;80;14.5
CHD;19471004;-;-;0;0;908.7;0;8.4;2.4;72.3;17
CHD;19471005;-;-;0;0;907.6;0;8.9;1.4;46.3;19.6
CHD;19471006;-;-;0;7;905.8;0;9.7;2;51.3;19
CHD;19471007;-;-;0;10;905.2;0;10.7;3.1;62.3;20.1
CHD;19471008;-;-;0;60;903.5;0;10.5;4.6;70.7;18.5
CHD;19471009;-;-;0;73;903.2;5.2;13.1;5.7;76.3;19.6
CHD;19471010;-;-;0;100;907.9;11.9;11.2;8.6;95.7;12.5
CHD;19471011;-;-;0;17;910;0;10.6;8;80.3;17
CHD;19471012;-;-;0;40;913.4;0;10.4;6.7;73.7;18.2
CHD;19471013;-;-;0;3;910.6;0;10.2;4.5;69;18.6
CHD;19471014;-;-;0;0;905.5;0;9.2;3.7;64.7;17.2
CHD;19471015;-;-;0;83;905.5;5.5;10.9;4.3;69.3;16.1
CHD;19471016;-;-;0;80;906.3;0;9.4;6.6;73.7;13.3
CHD;19471017;-;-;0;33;906.3;0;7.2;0.9;75.7;13
CHD;19471018;-;-;0;27;906;0;7;1.5;77;14.3
CHD;19471019;-;-;0;0;907.3;0;2.8;-0.5;80.3;8
CHD;19471020;-;-;0;43;908.7;0;7.4;-0.7;68.3;13.1
CHD;19471021;-;-;0;47;906.1;0;8.7;0.5;71.7;14.6
CHD;19471022;-;-;0;60;902.9;0;7.8;2.2;75.3;15
CHD;19471023;-;-;0;100;899.5;17.1;7.7;2.6;86;10.2
CHD;19471024;-;-;0;100;894.6;0;7;5;87;9.5
CHD;19471025;-;-;0;100;891.3;0.7;5.4;3.8;91.7;8.5
CHD;19471026;-;-;0;100;890.3;0.5;-0.3;-1.9;96.3;5.2
CHD;19471027;-;-;0;60;893.9;0;1.6;-3.1;83.3;6.1
CHD;19471028;-;-;0;53;895.5;0;1.2;-3.1;86.7;6.6
CHD;19471029;-;-;0;70;893.8;0;2.7;-2.2;80;8
CHD;19471030;-;-;0;0;893.6;0.4;5;0.5;70.7;11.6
CHD;19471031;-;-;0;100;893.6;3.6;7.5;0.5;80.3;9.5
CHD;19471101;-;-;0;100;902;0.5;6.7;5.6;94;9
CHD;19471102;-;-;0;0;900.4;0;5.8;2;73.3;11.6
CHD;19471103;-;-;0;100;902;7.4;4.4;3;88.7;7.4
CHD;19471104;-;-;0;27;906.1;0;3.5;-1.5;76;9
CHD;19471105;-;-;0;100;907.2;9;5.1;-1.4;80.7;7.1
CHD;19471106;-;-;0;33;905.7;0;4.9;2.5;79;9.1
CHD;19471107;-;-;0;0;907.5;0;2.9;-2.2;61.3;8.6
CHD;19471108;-;-;0;57;906.2;0;6.6;-2;61.3;14.3
CHD;19471109;-;-;0;7;905.7;0;6;0;61.7;13
CHD;19471110;-;-;0;100;904.1;25.5;7.4;0.1;80.3;10.5
CHD;19471111;-;-;0;67;903.9;0;7.8;2.2;86.3;11.6
CHD;19471112;-;-;0;0;900.5;0;9.4;1.6;49.7;17
CHD;19471113;-;-;0;100;897.9;6.3;10;1.6;44.3;14
CHD;19471114;-;-;0;100;899.5;4.4;9.2;6.8;52;11.1
CHD;19471115;-;-;0;100;897.5;8.1;10.3;6.5;62.7;11.6
CHD;19471116;-;-;0;100;897.3;13.6;4.5;2.4;89.3;12.1
CHD;19471117;-;-;0;87;896.7;3.8;-1.2;-2;69.7;2.6
CHD;19471118;-;-;2;100;889.3;22.6;6;-2.5;79;10
CHD;19471119;-;-;0;100;896.8;15.5;6.5;-1.8;95.7;9.2
CHD;19471120;-;-;0;80;909.7;0.1;8.2;5.4;80;12.6
CHD;19471121;-;-;0;13;913.9;0;5.2;1.2;77.3;11.6
CHD;19471122;-;-;0;7;913.6;0;6.2;1.7;56;12.4
CHD;19471123;-;-;0;83;910.6;10.8;10.8;4.7;58;15.5
CHD;19471124;-;-;0;97;905.4;4.8;3.9;1.8;85;11.6
CHD;19471125;-;-;0;93;894;12.2;-1.2;-2.4;76.7;2.5
CHD;19471126;-;-;15;83;892.3;4.8;-4.3;-5;78;10
CHD;19471127;-;-;15;67;886.8;2.8;-6.2;-12.7;69;-3
CHD;19471128;-;-;14;77;878;0;0.9;-12.8;71.3;5
CHD;19471129;-;-;11;73;880.4;0;-0.9;-2.7;71.7;3.1
CHD;19471130;-;-;7;3;882.6;0;-6.3;-8.7;63;-1.1
CHD;19471201;-;-;7;100;878.1;0;-2;-9.1;55.7;0.1
CHD;19471202;-;-;6;93;874.7;0.2;0.2;-4.8;75;2.5
CHD;19471203;-;-;4;37;877.9;3.8;-1.3;-4.7;68.3;2.5
CHD;19471204;-;-;10;73;884.7;0;0.6;-4.7;55.3;4.7
CHD;19471205;-;-;8;60;885.7;3;-2.8;-8.5;60.3;1
