stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Durchschnittstemperatur;Tiefsttemperatur;Relative Luftfeuchtigkeit (%);Niederschlag (mm);Sonnenscheindauer (min);Maximaltemperatur
CDF;20041117;27;0;100;910.4;2.1;-0.8;89.5;0.1;0;3.7
CDF;20041118;17;0;100;904;3.1;2.4;88.7;4.1;0;3.6
CDF;20041119;49;0;83;899.2;-0.2;-7.9;87;7.4;119;4.1
CDF;20041120;23;2;100;905.1;-3.4;-8.3;89.2;2.2;0;-1.8
CDF;20041121;53;5;96;907;0.8;-2.5;90.7;0.9;23;3.4
CDF;20041122;25;0;100;907.8;4.4;3.4;90.8;6.2;0;5.3
CDF;20041123;20;0;100;909.1;4.5;1.7;91.6;2.7;0;5.7
CDF;20041124;76;0;13;909.1;3;-3.5;83.3;0;386;6.6
CDF;20041125;75;0;0;907.6;1.7;-3.8;74.9;0;470;10.5
CDF;20041126;40;0;71;908.2;4.2;1.2;84.7;0;16;6.5
CDF;20041127;63;0;54;907.2;2.5;-2.3;86.9;0;198;6.9
CDF;20041128;44;0;63;898.9;3.2;-2.8;74.4;9.8;25;7.4
CDF;20041129;25;0;100;894.2;2.7;1.4;90.4;2.1;3;4.3
CDF;20041130;12;0;100;891.4;1.3;0.6;91.1;0;0;2
CDF;20041201;51;0;92;891.2;0;-4;86.8;1;234;4.1
CDF;20041202;39;1;92;893.3;2.3;-2.4;83.9;6.3;112;6.5
CDF;20041203;37;0;92;901.3;3.8;2.1;89.5;0.7;67;6.6
CDF;20041204;56;0;46;906.7;2.4;0.5;90.8;0;262;5.7
CDF;20041205;16;0;100;907.7;-0.1;-1.4;90.6;0;0;0.8
CDF;20041206;70;0;25;907.3;-1;-4.4;82.1;0;462;3.1
CDF;20041207;69;0;0;907.2;1.3;-4.8;77;0;457;12.1
CDF;20041208;64;0;38;906;1.2;-3.3;74.9;0;434;9.3
CDF;20041209;61;0;0;903.8;2.1;-4.1;76.3;0;423;12.9
CDF;20041210;67;0;0;904.8;1.8;-2.6;75.2;0;452;11.6
CDF;20041211;68;0;38;906.1;0.4;-4.6;74.9;0;461;10.3
CDF;20041212;68;0;0;908.1;0.1;-5.6;73.9;0;462;9.9
CDF;20041213;69;0;0;910;-0.2;-5.4;72;0;462;10.3
CDF;20041214;64;0;0;909.5;0.7;-5.8;59.9;0;413;9.8
CDF;20041215;55;0;13;906.7;0.3;-5.2;74.5;0;365;8.4
CDF;20041216;52;0;42;898.6;2.4;-4;81;3.8;267;7
CDF;20041217;14;1;96;889.8;1.5;-0.1;87.9;8.2;0;2.7
CDF;20041218;39;6;88;895.8;-1.7;-3.8;80.4;12.7;51;0
CDF;20041219;16;6;100;886.9;1.1;-2.3;90.4;17.3;0;4
CDF;20041220;70;17;17;895.7;-4.5;-10.7;82.3;0;450;-1
CDF;20041221;19;10;33;902.2;-7;-15.1;91.1;0;10;-3.2
CDF;20041222;66;9;50;904.6;-8.5;-16.5;82.3;0.4;308;-0.9
CDF;20041223;29;10;96;902;2.1;-0.9;91.6;2.8;0;3.7
CDF;20041224;20;3;96;897.5;2.9;2.1;90;1.2;3;3.8
CDF;20041225;21;1;83;885.1;1.4;-1.8;84.9;6.5;73;4.3
CDF;20041226;27;12;100;883.6;-1.4;-2;88.5;1.2;0;-1.2
CDF;20041227;13;20;100;894.4;-2.6;-3.9;92.9;0.2;0;-1.6
CDF;20041228;25;18;96;894.2;-3.1;-5.8;87.7;3.8;0;-1.4
CDF;20041229;33;28;100;905.5;-2.7;-4.6;88;1;1;-1.4
CDF;20041230;65;29;25;912.2;-7.4;-14.1;89.7;0;314;-2
CDF;20041231;31;29;67;910.4;-1;-11;92.8;2.3;0;2.2
CDF;20050101;39;15;83;909.3;2.2;0.7;92.3;4.8;12;3.7
CDF;20050102;19;10;100;909.1;1.6;-1.2;89.5;6.4;0;4.6
CDF;20050103;43;9;67;916.3;-2.2;-8.7;88.4;0;33;0.4
CDF;20050104;73;9;0;913.9;-4;-11;86.3;0;468;3.8
CDF;20050105;60;9;17;912.8;1;-5.1;83.8;4.1;200;4.4
CDF;20050106;19;6;100;915.6;2.8;-2.4;93.4;3.4;0;4.3
CDF;20050107;71;4;8;915.2;1.6;-3.1;82.3;0;288;7.3
CDF;20050108;75;3;0;909.8;6.5;2.8;43.7;0.4;366;11.3
CDF;20050109;26;2;92;911.7;3.6;-0.4;91.4;0.1;23;5.5
CDF;20050110;76;1;0;910.2;3.4;-2.6;69.5;0;472;12
CDF;20050111;74;1;0;911.1;0.8;-3.1;80.3;0;473;7
CDF;20050112;46;1;67;909;3.1;-1.9;84.4;5.6;52;6.7
CDF;20050113;58;0;63;910.7;0.3;-5.1;86.4;0.4;257;3.8
CDF;20050114;80;0;0;909.4;-3;-7;78.3;0;482;4
CDF;20050115;85;0;0;907.2;-2.3;-8.2;67;0;486;7.5
CDF;20050116;84;0;17;907.8;-1.5;-8.6;63.4;0;474;9
CDF;20050117;81;0;0;904.9;-0.3;-6.3;66.8;0;475;6.9
CDF;20050118;9;0;67;890.8;0.6;-3.7;81.6;17.6;0;3.8
CDF;20050119;42;20;75;897.1;-1.6;-3.1;87.9;3.3;27;-0.1
CDF;20050120;20;22;100;900.5;1.8;-3;91.8;15.7;0;4.1
CDF;20050121;21;15;96;897.2;1.9;0;90.8;18.2;0;3.8
CDF;20050122;69;12;67;898.9;-3.8;-12.8;87.2;2.6;260;0.2
CDF;20050123;46;12;79;897.5;-3.4;-6.9;86;2.7;27;-2.1
CDF;20050124;61;28;100;895.6;-6;-7.6;87.1;1.1;107;-4.4
CDF;20050125;70;35;92;895.1;-7.7;-8.5;86.9;1.5;114;-6.7
CDF;20050126;81;55;100;894.2;-8.6;-9.9;87.6;0;20;-7.8
CDF;20050127;88;57;79;894.2;-11.7;-17.5;85.9;0;397;-9.2
CDF;20050128;86;50;71;891.6;-9.5;-15.7;87.3;0.2;259;-5.2
CDF;20050129;104;45;4;896.8;-10.9;-13.4;84.3;0;516;-8.3
CDF;20050130;95;43;42;906;-9.3;-19.4;76.6;0;345;-2.9
CDF;20050131;53;40;67;908;-2.4;-6;86.1;2.4;0;0.3
CDF;20050201;43;32;100;905.5;-1.9;-4.9;89;3.5;4;0
CDF;20050202;40;38;100;910.3;-3.2;-8.7;91.7;1.2;0;-0.8
CDF;20050203;75;38;100;910.1;-1.2;-3.4;85.9;0;127;0.9
CDF;20050204;113;35;0;907.8;-3.1;-10.3;80.8;0;536;1.9
CDF;20050205;110;28;29;903.7;-5.2;-13.3;85.4;0;446;2.5
CDF;20050206;70;28;58;903.9;-1.2;-9.2;83.8;0;19;3.1
CDF;20050207;113;24;33;905.1;-2.2;-8.2;76.7;0;525;3.6
CDF;20050208;105;24;17;909.1;-2.5;-9.5;73;0;520;5
CDF;20050209;119;24;0;911.9;-3.7;-9.8;76.3;0;548;5.6
CDF;20050210;75;22;67;913.6;-1.2;-9.8;83.1;0;119;4
CDF;20050211;35;20;100;908.5;2.5;1.5;87.9;23.6;0;4.1
CDF;20050212;25;15;100;898.6;4.9;1.9;90.3;25.3;0;6.2
CDF;20050213;30;10;100;887.6;-1.2;-4.3;86.1;8.7;0;2
CDF;20050214;54;35;100;888.8;-3.5;-4.4;87.9;9.1;5;-2.6
CDF;20050215;85;50;96;888.8;-4.7;-6;87.3;1.6;41;-3.1
CDF;20050216;80;56;92;895.3;-5.7;-6.8;88.2;0.1;1;-4.8
CDF;20050217;126;60;92;899.9;-5.6;-6.8;84.7;0;230;-3.7
CDF;20050218;77;50;67;899.7;-6;-8;87.6;0.7;23;-4.3
CDF;20050219;51;48;100;892.2;-4.8;-7.8;89.8;7.3;0;-2.7
CDF;20050220;70;63;100;888.9;-4.8;-11.8;87.7;4.2;0;-3.3
CDF;20050221;106;58;100;885.5;-7;-14;87.5;0;137;-3.7
CDF;20050222;111;55;100;884.5;-7.4;-13.9;87.1;1.3;131;-3.1
CDF;20050223;105;55;79;888.5;-7.7;-12;86.3;0;37;-5.1
CDF;20050224;95;52;83;891.3;-8.8;-14.3;88.6;0.2;102;-4.9
CDF;20050225;152;52;13;892.3;-8.7;-16.9;84.8;0;549;-2
CDF;20050226;149;48;33;890.9;-9.6;-19.5;81.6;0;428;-2.5
CDF;20050227;94;45;100;890.4;-8.4;-11.2;87.9;0.4;0;-4.4
CDF;20050228;175;50;21;893.9;-11.7;-16;74.6;0;604;-8.5
CDF;20050301;172;46;17;890.3;-12.4;-22;75.1;0;546;-4.2
CDF;20050302;175;45;8;887;-10.6;-22.1;66.9;0;612;-0.5
CDF;20050303;141;45;67;887;-4.4;-13;69;0.2;338;1.5
CDF;20050304;128;40;54;891.1;-4.3;-9.9;83;0;272;0.7
CDF;20050305;78;40;100;886.5;-5.2;-7;88.6;3.5;0;-3.6
CDF;20050306;83;48;100;894.1;-6.4;-10.3;88.2;0.3;0;-4
CDF;20050307;153;55;58;901.4;-8.5;-19.6;85.3;2.2;209;-3.6
CDF;20050308;66;53;100;905.2;-2.7;-5;88.6;2.6;0;-1.1
CDF;20050309;67;55;100;908.1;-1.6;-2.5;86.3;0.6;0;-0.3
CDF;20050310;193;52;33;905.9;-2.5;-10.7;81;0;583;2
CDF;20050311;197;47;42;899.9;-3.9;-13.8;78.5;0;581;1.9
CDF;20050312;55;42;100;892.1;-1.4;-2.7;81.7;1.8;0;0.1
CDF;20050313;203;50;33;894.7;-4.9;-15.8;76.2;0;594;1.8
CDF;20050314;185;40;33;897.8;0.3;-11.9;70.3;0.1;500;7
CDF;20050315;200;35;0;906.6;4.9;-1.9;68.1;0;633;11.8
CDF;20050316;208;25;0;911.6;4.5;-2.8;64.5;0;643;13.3
CDF;20050317;195;20;0;914;6.4;-1.8;66.5;0;605;13.9
CDF;20050318;207;15;0;912.3;6;-1.9;73.8;0;656;16.6
CDF;20050319;209;10;0;906.4;6.4;-1.4;68.7;0;662;15.8
CDF;20050320;203;3;0;901.2;6.5;1;82.9;0;593;13
CDF;20050321;202;0;25;897.9;6.9;0.4;72.9;0;637;14
CDF;20050322;46;0;83;898.8;6.5;2.5;84.5;6.2;14;10.5
CDF;20050323;208;0;46;901.5;7.9;3.2;81.1;0.2;620;13.3
CDF;20050324;92;0;88;901.6;7.6;4.4;88.3;15.8;36;11.7
CDF;20050325;200;0;50;900.6;7.7;3.9;77.9;0;457;12.2
CDF;20050326;112;0;75;893.2;7.3;2.6;79.8;4.7;94;12
CDF;20050327;95;0;92;892.1;7.1;4.3;85;1.3;49;9.5
CDF;20050328;122;0;75;897.2;7;3.9;81.5;0.1;96;10.3
CDF;20050329;113;0;79;897.4;7.5;4.2;80.2;3.8;94;11.4
CDF;20050330;86;0;71;899.4;5.1;0.1;81.9;0;9;7.6
CDF;20050331;69;0;67;903.5;4.6;-1;81;0.2;26;7.7
CDF;20050401;240;0;8;904.7;7.3;1.5;57.1;0;697;12.6
CDF;20050402;238;0;17;904.4;7.2;0.4;61.8;0;674;14.2
CDF;20050403;227;0;29;906.8;6.9;1.1;57.6;0;576;13.9
CDF;20050404;204;0;42;908.1;6.3;0.4;61.6;0;618;13.6
CDF;20050405;80;0;83;909;6;-0.1;69.7;0;0;9.5
CDF;20050406;182;0;71;904.5;10;4.2;58.1;0.1;377;14.7
CDF;20050407;36;0;100;894.7;7.3;5.8;78.9;11.4;0;10.1
CDF;20050408;89;0;92;889.2;2.7;0.6;83.8;6.7;46;5.7
CDF;20050409;100;4;100;895.5;-0.9;-3.3;85.5;4.8;0;0.7
CDF;20050410;220;0;58;904.1;-0.4;-9.2;78.4;0;388;2.9
CDF;20050411;211;0;67;902.8;3.4;0.6;65;0;411;7.6
CDF;20050412;57;0;96;900.6;3.9;2.6;77.1;0;1;4.8
CDF;20050413;75;0;79;896.4;5;0.3;76.7;0;0;8.2
CDF;20050414;182;0;83;891.7;6.9;-0.1;70.3;0;324;13.2
CDF;20050415;96;0;88;889.2;5.7;2.7;79.3;0.8;37;11.2
CDF;20050416;28;0;100;883.2;3.3;0.9;91.3;39.6;0;4.9
CDF;20050417;58;20;100;884.4;1.4;0.2;91.9;13.4;0;2.9
CDF;20050418;179;15;96;887.9;4.8;2.2;83.2;6.2;41;9
CDF;20050419;123;10;100;890;3.6;1.8;85.2;8.9;29;6.5
CDF;20050420;90;0;100;893.7;2.5;0.9;87;4;0;4.2
CDF;20050421;160;0;67;897.7;3.9;1.6;79.4;0;205;7.9
CDF;20050422;290;0;0;897.5;5.8;-1.7;56.6;0;713;12.9
CDF;20050423;87;0;88;896.3;7.7;2.5;77.8;5.9;95;11.2
CDF;20050424;66;0;96;894.1;8.3;7;86.8;17.5;43;9.9
CDF;20050425;107;0;100;895.1;6.4;4;84.3;5;59;9
CDF;20050426;175;0;67;900.8;8.4;5.5;76;1.2;277;13.2
CDF;20050427;61;0;92;903.7;7.2;5;85.3;4.5;91;9.6
CDF;20050428;170;0;96;905.6;10.9;5.1;72;0;156;16.8
CDF;20050429;274;0;63;905.6;13.4;6.9;60.1;0;588;20.4
CDF;20050430;274;0;29;902;15;6.7;59.2;0;683;22.4
CDF;20050501;290;0;33;900.8;16.3;8.9;51;0;714;23.1
CDF;20050502;230;0;63;902.4;16.6;8.9;47.6;0.4;394;23
CDF;20050503;115;0;92;902.4;11.9;6.2;77.2;10.4;130;16.4
CDF;20050504;172;0;71;900.6;8.2;5.8;82.5;4.6;149;12.2
CDF;20050505;106;0;96;900.4;6.7;4.3;87.8;7.8;47;9.6
CDF;20050506;75;0;100;902;5.4;3.5;88.1;9;12;8.3
CDF;20050507;67;0;96;898.1;6.1;4.1;87.6;14.1;12;7.7
CDF;20050508;258;0;50;897.2;5.1;-0.3;67;0;458;9.3
CDF;20050509;236;0;71;896.5;5.2;0.4;66.9;0;382;9.8
CDF;20050510;162;0;92;898.1;5.1;0.4;67.8;0;214;9.1
CDF;20050511;328;0;25;901.3;6.5;-1.2;57;0;812;12.3
CDF;20050512;258;0;58;899.2;10.3;2.5;54.7;4.3;524;16.5
CDF;20050513;201;0;75;899.4;11.6;8.2;74.7;2.1;253;18.1
CDF;20050514;64;0;79;898.7;9.7;6.8;85.5;6.2;14;12.9
CDF;20050515;193;0;79;900.3;9.4;4.6;79.3;0.1;190;13.2
CDF;20050516;62;0;79;897.3;6.5;2.9;87;14.8;57;9.2
CDF;20050517;193;0;67;896.2;8;1.4;80.4;4.4;380;13.3
CDF;20050518;47;0;100;901.6;5;2.3;91.4;0.1;0;6.8
CDF;20050519;302;0;50;905.8;8.5;-0.4;73.1;0;675;15.8
CDF;20050520;295;0;58;904.5;14.1;4.2;63.6;1.6;708;21.4
CDF;20050521;140;0;100;901.2;13.4;9.7;71;6.6;106;19.1
CDF;20050522;153;0;96;899.5;10.8;8.6;80.2;16.2;131;16.3
