stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Sonnenscheindauer (min);Durchschnittstemperatur;Tiefsttemperatur;Maximaltemperatur;Relative Luftfeuchtigkeit (%);Niederschlag (mm)
OTL;19960814;229;0;67;969.7;476;19.7;15.3;24.4;72.8;7.6
OTL;19960815;222;0;67;970.7;434;20;16.5;24.9;76.7;0
OTL;19960816;269;0;13;973.3;760;20.3;15;25.7;61.4;0
OTL;19960817;267;0;17;974;718;21.2;15.7;27.1;60.9;0
OTL;19960818;250;0;25;973.2;632;22;17;26.8;66.5;0.3
OTL;19960819;222;0;71;974.2;420;21.1;17.4;26;69.4;2.9
OTL;19960820;151;0;75;973.6;226;19.3;17.2;23.7;79.9;1.3
OTL;19960821;75;0;92;971.7;3;19;16.3;21.4;83.1;23.1
OTL;19960822;121;0;79;968.7;185;17.7;15.6;21.4;83.6;0.1
OTL;19960823;255;0;17;968.4;716;20.1;14.8;26;73.1;0
OTL;19960824;81;0;83;968;89;18.4;15.9;22.2;86.4;7.3
OTL;19960825;259;0;42;968.5;692;19.1;14;24.7;68.8;4.7
OTL;19960826;29;0;100;971.6;0;16.1;15.4;17.6;89.5;24.7
OTL;19960827;106;0;96;971.8;47;17.1;15.2;19.8;88.7;40.9
OTL;19960828;217;0;29;967.4;527;18;13.3;24.8;66.6;0
OTL;19960829;203;0;42;970.5;438;16.5;12.8;21.3;62.6;6.7
OTL;19960830;200;0;63;972.1;415;17.3;13.3;22.3;72;0
OTL;19960831;226;0;50;973.1;634;18.9;14.8;24.1;54;0
OTL;19960901;185;0;63;973.4;319;16.9;13.7;22.2;60.9;0.2
OTL;19960902;60;0;96;973.6;0;13.6;12.5;14.8;78.7;1.6
OTL;19960903;131;0;75;971;64;15.2;11.2;19.1;78.9;1.1
OTL;19960904;213;0;42;969.2;485;17.7;13.5;23.3;79.9;0
OTL;19960905;224;0;25;967;693;18.7;13.3;24.3;61.8;0
OTL;19960906;236;0;4;967;718;17.3;12.8;22.9;49;0
OTL;19960907;238;0;8;969.8;695;17.8;13;23;29.2;0
OTL;19960908;240;0;8;969.3;713;15.9;11.4;21.8;42.3;0
OTL;19960909;119;0;75;972;232;13.4;10.4;18;67.4;1.3
OTL;19960910;218;0;17;972;682;14.7;9.5;20;69.2;0
OTL;19960911;204;0;63;969.7;552;16.5;12.8;21;69.7;0
OTL;19960912;160;0;54;960.1;362;16.2;12.9;20.9;68.9;0
OTL;19960913;228;0;21;960.5;682;15.4;11.5;18.2;35.6;0
OTL;19960914;224;0;13;969.1;699;16.7;10.8;23.3;34.4;0
OTL;19960915;218;0;8;973.1;697;15.4;10.9;21.4;47.8;0
OTL;19960916;212;0;38;972.6;617;15.8;10.7;20.5;57.4;0
OTL;19960917;177;0;63;969.4;427;16.3;13.9;19.8;62.2;5.3
OTL;19960918;21;0;100;967;0;12.6;11.5;15.3;92.3;22.5
OTL;19960919;29;0;100;967;0;11.7;10.6;12.6;92.4;5.9
OTL;19960920;80;0;92;963.7;120;11.7;10.4;14.8;88.7;3.3
OTL;19960921;49;0;96;961.1;2;11.9;10.5;13.6;89.4;0.6
OTL;19960922;65;0;83;960.1;138;11.8;9;13.6;88.2;1
OTL;19960923;162;0;79;957;414;14.4;11.2;18.5;77.6;0
OTL;19960924;143;0;58;961.9;320;15.6;11.2;21.6;50.3;0
OTL;19960925;130;0;42;966.6;343;12.2;8.9;15.2;61.9;0
OTL;19960926;190;0;8;972.1;648;12.6;7.5;18.5;69.4;0
OTL;19960927;170;0;46;973.2;520;13.8;9;19.2;69.8;0
OTL;19960928;179;0;33;976.6;619;16.3;11.2;23.3;55;0
OTL;19960929;161;0;50;981.1;505;14.7;10.4;19.7;63;0
OTL;19960930;165;0;29;977.7;583;15.3;10.7;19.7;75.8;3.3
OTL;19961001;24;0;100;970.3;5;14.2;12.1;16.3;89.2;76.7
OTL;19961002;144;0;58;966.4;417;14.3;10.1;21;56.2;0
OTL;19961003;174;0;4;976.7;617;14.4;9.9;19.4;48.9;0
OTL;19961004;136;0;58;976;360;12.3;9;16.9;69.7;0
OTL;19961005;69;0;63;966.8;53;12;9.3;15;75.7;0
OTL;19961006;52;0;88;969.6;11;12.8;11.5;14.7;69.1;2.2
OTL;19961007;126;0;79;972.2;270;13.6;11.1;17.6;85.7;0.8
OTL;19961008;103;0;63;968.8;188;14;11.9;16.7;84.1;0
OTL;19961009;155;0;38;970.3;573;15;10.5;19.5;75.7;0.5
OTL;19961010;14;0;100;975;0;12.6;11.1;15.2;89.6;13.4
OTL;19961011;41;0;96;976.6;0;12.2;10.9;13.9;89;0
OTL;19961012;67;0;92;976;49;12.7;11.1;15.3;86.5;0
OTL;19961013;105;0;92;975.3;179;13.4;10.9;17.3;81;0
OTL;19961014;29;0;100;972.8;0;12.5;11.6;13.8;86.9;14.5
OTL;19961015;11;0;100;966.1;0;11.7;11.2;12.2;93.1;60.5
OTL;19961016;28;0;100;960.2;0;12;10.8;13.8;89;23
OTL;19961017;52;0;79;962.3;83;10.2;7.5;12.9;80.8;4.7
OTL;19961018;143;0;8;968.4;551;10.5;6.3;15.8;68.4;0
OTL;19961019;123;0;33;973.3;466;11.5;6.9;17.9;61;0
OTL;19961020;132;0;38;977.6;528;12.8;9.6;18.6;47.3;0
OTL;19961021;135;0;21;970.9;531;15.5;9.6;22;51.4;0
OTL;19961022;134;0;17;973.9;552;16.3;11.1;21;40;0
OTL;19961023;114;0;4;979.1;509;12.1;8.3;15.6;62.1;0
OTL;19961024;82;0;58;979.8;196;12.6;10.9;15.4;76.5;0
OTL;19961025;30;0;100;980.3;0;10.9;9.9;11.7;81.6;0
OTL;19961026;24;0;100;981.6;0;10.8;10.2;11.5;83.8;0
OTL;19961027;25;0;100;981.6;0;10.5;9.9;11.3;85.2;0
OTL;19961028;66;0;92;975.5;128;11;8.7;13.7;79.4;0
OTL;19961029;38;0;71;968.8;58;11.4;10;13.2;78.2;0
OTL;19961030;121;0;8;976;526;13.7;9.3;19.2;28.5;0
OTL;19961031;97;0;38;980.4;327;9.6;6.4;13.7;46.1;0
OTL;19961101;114;0;13;978.1;511;11;6.5;15.6;50.1;0
OTL;19961102;105;0;17;982.3;506;11.8;8.6;16.3;59.5;0
OTL;19961103;106;0;21;981.5;498;11.3;7.9;15.9;61.6;0
OTL;19961104;96;0;67;977.9;469;11.3;6.9;15;70.5;1.8
OTL;19961105;13;0;96;972.6;0;10.5;7.8;11.2;92;8.5
OTL;19961106;103;0;21;977.6;480;9.2;5.6;13.8;67.5;0
OTL;19961107;104;0;29;975.5;443;10.1;6;14.5;69.6;0
OTL;19961108;106;0;4;977.7;476;11.7;7.1;18.1;46.8;0
OTL;19961109;90;0;46;984.1;411;8.8;5.5;12.4;57.3;0
OTL;19961110;5;0;100;977.2;0;7.4;6.5;8.2;84.1;12.5
OTL;19961111;5;0;100;966.8;0;8.7;6.5;14.9;91.8;73.5
OTL;19961112;3;0;100;965.3;0;12.9;11.7;16.1;87;61.5
OTL;19961113;6;0;100;964.3;0;12.4;10.3;14;91.5;54.6
OTL;19961114;48;0;92;964.7;4;9.9;7;13;75.4;7.2
OTL;19961115;26;0;100;972.6;0;8.6;6.6;10.2;91.1;13.1
OTL;19961116;16;0;100;975.9;0;10;8.9;11.1;91.6;4
OTL;19961117;21;0;100;967;0;9.9;8.9;10.9;96.1;32
OTL;19961118;17;0;100;953.9;0;7.8;7.1;9;92.6;20.6
OTL;19961119;71;0;88;957.6;293;7.2;4.4;10;82.2;17.7
OTL;19961120;35;0;71;950.5;52;4.4;3;7.2;91.5;2.8
OTL;19961121;80;0;33;960.1;410;5.7;2.6;11.5;55.8;1.8
OTL;19961122;71;0;38;964.8;325;4.4;1.2;10.1;59.6;0.4
OTL;19961123;61;0;42;968.9;260;3;0.2;6.5;57.4;0
OTL;19961124;83;0;17;974.2;436;4.5;1.3;8.8;35.2;0
OTL;19961125;43;0;88;967.7;59;2.5;0.5;5;53.9;0
OTL;19961126;77;0;13;957.5;432;4.7;-0.8;10.8;57.9;0
OTL;19961127;73;0;50;961.1;391;6.9;2.9;10.4;42.8;1.1
OTL;19961128;59;0;54;961.3;273;5;1.9;10.4;54.3;0
OTL;19961129;59;0;58;969.4;251;3.5;0.3;6.5;44.7;5.3
OTL;19961130;22;6;83;958.8;0;1.2;-0.4;2.8;91.1;0.9
OTL;19961201;76;2;8;967;423;6.1;1.5;11.1;46.2;0
OTL;19961202;40;0;83;968.3;94;5.6;2.1;11.5;49.7;0
OTL;19961203;71;0;25;972.2;351;5;1.6;9;52.3;0
OTL;19961204;42;0;46;974;202;4.3;1.6;6.8;56.1;0
OTL;19961205;62;0;46;974.5;365;6.5;4.2;10.4;58.2;0
OTL;19961206;56;0;71;976.4;198;4.5;2.2;7.8;75.3;0
OTL;19961207;56;0;42;980.2;329;4.1;2.4;7.8;76.6;0
OTL;19961208;52;0;67;981.6;254;3.7;0.9;7.3;77.7;0
OTL;19961209;14;0;100;977.7;0;5;2.5;6.8;82.6;11.1
OTL;19961210;12;0;100;970.9;0;6.5;5.4;7.5;94.4;10.2
OTL;19961211;31;0;96;971.7;1;7.4;6.3;8.6;95;0.1
OTL;19961212;23;0;100;971.5;0;7.5;6.9;8.3;92.8;0
OTL;19961213;8;0;100;963.1;0;6.2;5.2;7.2;95.7;5.8
OTL;19961214;57;0;42;956.8;304;5.4;3.3;8.6;87;0
OTL;19961215;65;0;8;967.1;408;5.7;3.4;9.7;71.2;0
OTL;19961216;67;0;13;973.4;407;5.1;2.4;8.2;69.9;0
OTL;19961217;27;0;75;974.1;30;6.7;4.6;9.6;64.8;0
OTL;19961218;61;0;0;969.9;406;5.2;2.9;8.9;68;0
OTL;19961219;18;0;96;965.8;0;4.6;2.8;5.5;85.5;12.6
OTL;19961220;20;0;71;959.8;0;5.2;3.8;6.9;93.5;1.2
OTL;19961221;31;0;63;966;31;5.3;2.9;7.7;89.5;3.6
OTL;19961222;10;0;100;968.8;0;6.4;5.7;7.2;95.1;7.5
OTL;19961223;8;0;100;957.4;0;5.9;5.4;6.5;96.1;9
OTL;19961224;18;0;96;955.1;0;6.4;4.7;8.3;92.2;1.4
OTL;19961225;34;0;88;957.2;30;6.5;4;7.8;93.1;0
OTL;19961226;56;0;29;974.7;306;2.3;-0.1;4.7;69.9;0
OTL;19961227;45;0;96;979.4;172;-1.5;-2.7;0.2;67.4;0
OTL;19961228;19;0;100;972.2;0;-4.3;-5.2;-2.7;70.1;0
OTL;19961229;34;0;63;966.2;15;-5.1;-7;-2.7;74.6;0
OTL;19961230;35;0;83;959.6;38;-4.5;-7.3;-2.1;84.2;1.2
OTL;19961231;23;3;96;965.5;0;-2.8;-3.9;-1.6;89;8
OTL;19970101;21;15;96;969.1;12;-0.5;-2.3;1;91;0.2
OTL;19970102;17;11;96;970.9;0;0.7;-0.5;1.9;91.9;10.2
OTL;19970103;14;8;100;964.2;0;2.3;0.4;3.6;94.3;25.4
OTL;19970104;43;4;79;956.5;99;2;0.3;3.9;93.3;0.4
OTL;19970105;51;3;88;962.3;108;3.1;1.6;5.7;85.6;4.5
OTL;19970106;8;1;100;968.5;0;2.3;1.2;3;96.2;11.7
OTL;19970107;13;0;96;969.9;0;2.6;1.7;3.7;94.5;2.4
OTL;19970108;36;0;83;966.7;28;3.6;2.5;5.9;91;4.8
OTL;19970109;15;0;100;962.7;0;2.3;1.5;3.2;93.8;1.8
OTL;19970110;74;0;21;965.6;418;3.3;1;7.1;82.9;0
OTL;19970111;76;0;0;974.5;424;4.5;1.4;8.7;58.4;0
OTL;19970112;79;0;0;980.7;419;3.4;0.5;8.1;54.4;0
OTL;19970113;79;0;0;981.7;426;3.3;0.2;8.4;53.7;0
OTL;19970114;79;0;0;981.4;428;4.9;1.3;9.9;50.9;0
OTL;19970115;84;0;0;982.1;433;6.7;3.2;11.5;46.8;0
OTL;19970116;80;0;0;979.1;434;7.1;3.9;12.1;43.3;0
OTL;19970117;81;0;8;977.3;436;5.8;3;10.1;50.4;0
OTL;19970118;78;0;29;977.1;421;4;1.5;8.8;59.2;0
OTL;19970119;14;0;100;975.1;0;2.1;0.7;3.2;84.8;6.8
OTL;19970120;12;0;96;975.7;0;2.7;1;4.3;95.8;4.7
OTL;19970121;20;0;100;982.9;0;5;3.5;6.1;95.5;0.5
OTL;19970122;18;0;100;987.2;0;5.9;5.2;6.5;95.5;0.8
OTL;19970123;33;0;96;986.2;34;6.2;4.9;8.2;92.1;0
OTL;19970124;78;0;54;983.8;305;5.7;4;8.6;87.9;0
OTL;19970125;76;0;75;983.1;312;5.6;3.5;9;84.5;0
OTL;19970126;10;0;96;982.5;0;5.1;3.9;6;83.9;0
OTL;19970127;53;0;63;982;134;5.3;3;8;86.4;0
OTL;19970128;87;0;29;985.1;399;4.5;1.9;8.9;81.2;0
OTL;19970129;93;0;0;986.7;457;5.6;2.4;10;66.5;0
OTL;19970130;89;0;4;986.4;464;4;0.8;8;72.4;0
OTL;19970131;105;0;0;980.7;469;4.7;2.1;9.4;61.2;0
OTL;19970201;96;0;0;980;449;3.9;0.9;7.8;70.4;0
OTL;19970202;24;0;100;982.1;0;2.8;2;3.4;81.2;0
OTL;19970203;74;0;63;981.3;293;2.6;-0.2;5.5;73;0
OTL;19970204;96;0;38;981.4;462;1.8;-1.2;5.8;78.3;0
OTL;19970205;76;0;63;976.5;277;3.3;0.4;6.9;66.5;0
OTL;19970206;112;0;0;983.9;493;8.6;3.8;12;31.3;0
OTL;19970207;108;0;8;990.1;497;5.3;1.4;10.2;45.6;0
OTL;19970208;114;0;0;986.9;507;6.1;2.4;11.5;47.2;0
OTL;19970209;114;0;8;984.5;510;6.3;2.5;11.7;52.6;0
OTL;19970210;115;0;4;982.1;514;6.3;2.6;11.5;57.3;0
OTL;19970211;91;0;33;979.4;414;6.6;3.4;11.1;66.2;0
OTL;19970212;94;0;54;975;310;7.7;4.3;11.9;65.1;0
OTL;19970213;55;0;75;966;76;7.1;5.4;9.9;66;0
OTL;19970214;93;0;54;963.8;222;5.9;3;10.4;53.6;0
OTL;19970215;120;0;38;963.2;445;7.1;3.1;14.6;49.5;0
OTL;19970216;135;0;4;975.2;540;7.7;4;12.6;25.8;0
OTL;19970217;128;0;17;979;541;5.9;2.3;10.8;43.1;0
OTL;19970218;83;0;63;978.7;238;4.6;1.2;8.7;63.6;2.4
OTL;19970219;138;0;33;980.6;540;8.3;3.9;13.8;38;0
OTL;19970220;139;0;8;980.1;558;8.2;3.1;13.5;37.4;0
OTL;19970221;134;0;4;983.4;558;7.6;4;12.1;48.2;0
OTL;19970222;139;0;0;984;563;8.7;5.1;14.7;48.5;0
OTL;19970223;127;0;67;979.1;488;8.2;3.3;12.4;61.6;0
OTL;19970224;34;0;100;975.2;0;7.9;6.8;9.1;77.4;0
OTL;19970225;40;0;100;975.6;0;7.7;6.5;9.4;85.3;0
OTL;19970226;51;0;71;971.6;117;9.1;7.2;12.6;73.8;0.2
OTL;19970227;164;0;29;982.8;513;9.9;6.6;14;30.4;0
OTL;19970228;152;0;38;987.9;572;9.2;3.9;14.4;32.7;0
OTL;19970301;83;0;63;985.4;90;8;5.1;11.7;48.3;0
OTL;19970302;155;0;8;984.1;584;10.7;4.9;17.6;48.4;0
OTL;19970303;114;0;63;985;258;12.8;8;17.3;44.2;0
OTL;19970304;93;0;75;984.3;248;15.4;10.6;22;37.9;0
OTL;19970305;136;0;38;980.2;373;13.9;10.9;18.1;48.3;0
OTL;19970306;159;0;25;980;576;13.1;8;19.1;41.1;0
OTL;19970307;164;0;33;984.7;495;10.6;6.1;16.1;51.8;0
OTL;19970308;168;0;0;985.2;601;10.8;5.6;15.7;54.6;0
OTL;19970309;110;0;29;988.6;146;9.4;6.2;13.4;67;0
OTL;19970310;177;0;0;985.7;615;11.9;6.4;18.2;49.9;0
OTL;19970311;153;0;0;987.3;543;11.3;7.4;16.1;51.3;0
OTL;19970312;169;0;0;984.6;587;11.5;5.9;17.6;49.8;0
OTL;19970313;179;0;17;978.1;630;14.2;8.8;21.6;34.9;0
OTL;19970314;161;0;29;973.8;456;13.8;8.4;18.2;31.6;0
OTL;19970315;179;0;25;975.3;602;15.4;11.3;19.6;27.2;0
OTL;19970316;195;0;17;975.6;646;16.1;9.7;23;32.8;0
OTL;19970317;194;0;21;973.5;636;18.5;12.1;25.3;25.4;0
OTL;19970318;180;0;33;970.1;597;15.6;10.6;21;39.8;0
OTL;19970319;207;0;21;959;639;11.4;7.5;17;45;0
OTL;19970320;210;0;13;964.9;664;11.7;6.1;18.8;32;0
OTL;19970321;212;0;8;970.4;674;11.1;6.2;16.5;25.8;0
OTL;19970322;203;0;8;973.8;673;10.1;5.7;15;45.9;0
OTL;19970323;150;0;79;971.4;243;8.4;4.6;13.7;58.9;2
OTL;19970324;144;0;46;964.1;293;8.4;4.5;13.9;70;0
OTL;19970325;150;0;67;968.5;337;10;5.9;14.3;56;0.1
OTL;19970326;214;0;29;974.4;661;12.3;6.5;18.2;42.4;0
OTL;19970327;207;0;25;975;666;13.3;7.3;19.5;47.9;0
OTL;19970328;194;0;21;966.6;593;12;7.4;20.1;48.2;0
OTL;19970329;228;0;17;971;624;9.1;5.8;13.4;24.8;0
OTL;19970330;239;0;13;972.3;702;11.8;7.3;18.3;23.7;0
OTL;19970331;236;0;4;976.3;705;10.7;5.1;15.6;33;0
OTL;19970401;236;0;17;972.2;706;13.9;7.6;20.3;32.2;0
OTL;19970402;227;0;8;971.7;687;13.9;8.4;19.5;41.7;0
OTL;19970403;226;0;21;966.5;659;15.8;9.4;23.4;35;0
OTL;19970404;244;0;38;965.8;695;15.4;10.1;20.1;23.7;0
OTL;19970405;226;0;33;970.4;615;12.2;6.9;17.7;33;0
OTL;19970406;254;0;17;967.9;690;15.6;9.3;22.4;27.2;0
OTL;19970407;256;0;4;977.3;718;12.6;8;18.2;31;0
OTL;19970408;220;0;46;984.1;509;9.2;6.5;13.4;41.5;0
OTL;19970409;234;0;13;985.4;673;10;4.2;16;47;0
OTL;19970410;243;0;13;981.6;713;13.7;7.7;20.4;44.2;0
OTL;19970411;253;0;54;971.2;720;16.3;9.9;23.1;35.3;0
OTL;19970412;277;0;13;968.8;732;14.7;10.5;21;18.1;0
OTL;19970413;266;0;17;973.4;731;11.8;6.7;17.2;29.2;0
OTL;19970414;257;0;33;974.8;711;11.6;7.6;17.3;41.9;0
OTL;19970415;271;0;13;968.8;738;13.6;6.8;21.7;32.6;0
OTL;19970416;272;0;8;969.8;737;11.3;6.8;18.1;28.8;0
OTL;19970417;266;0;33;972.3;736;8.3;4.2;13.6;37.6;0
OTL;19970418;271;0;0;971.2;743;10.5;3.2;17.5;33.3;0
OTL;19970419;264;0;8;963.4;732;12.3;5.8;18.8;31.7;0.1
OTL;19970420;124;0;79;959.8;146;9.4;7.2;13;50;1.1
OTL;19970421;282;0;17;959.6;757;8.3;3.9;14.4;51.5;0
OTL;19970422;287;0;4;959;745;9.3;2.8;17.8;42.5;0
OTL;19970423;290;0;4;970;754;11.8;5.8;17.4;28.4;0
OTL;19970424;256;0;33;977;659;12;6.7;18.6;40.1;0
OTL;19970425;241;0;67;975.1;588;13.5;7.4;19.7;45.7;0
OTL;19970426;190;0;83;970.2;260;14.6;10.4;19.4;62.7;37.1
OTL;19970427;69;0;88;965;24;10.3;8;12.7;85.1;22.6
OTL;19970428;248;0;54;969.8;535;13.2;7.3;19;68.5;0
OTL;19970429;233;0;67;965.6;429;15.1;11.3;19.1;60.7;0
OTL;19970430;243;0;38;971;560;16.7;10.8;22.8;31.7;0
OTL;19970501;302;0;17;977.6;759;17;11.1;23.3;34.9;0
OTL;19970502;290;0;13;980;757;16.3;9.9;22.7;46.8;0
OTL;19970503;289;0;4;974.4;762;18.3;11.8;25.5;47.5;0
OTL;19970504;265;0;63;968.3;521;17.5;13;23.5;58.9;0.5
OTL;19970505;15;0;100;963.9;0;11.5;10.1;14.3;90;30.9
OTL;19970506;29;0;96;952.4;17;10.8;7.5;14.6;88;26.1
OTL;19970507;216;0;79;956.2;281;9.3;7.1;12.5;70.9;1.3
OTL;19970508;301;0;50;957.8;672;11.7;5.9;18.2;48.3;0
OTL;19970509;173;0;75;966.7;295;9.8;5.3;15.9;58.1;2.2
OTL;19970510;114;0;79;974;86;11.4;7.6;14.9;80.3;4
OTL;19970511;106;0;100;977.2;18;12.9;10.7;16.3;84.8;1.7
OTL;19970512;27;0;100;979.8;0;11.9;11.3;12.9;92.5;3.9
OTL;19970513;158;0;63;979.6;125;14.7;11.4;19.1;80.8;0
OTL;19970514;250;0;58;976.2;455;19.1;12.7;26.1;60.1;0
OTL;19970515;247;0;63;974.4;401;19.6;15.5;26.8;58.6;1.8
OTL;19970516;245;0;67;973.1;500;18.9;13.8;25;64;0
OTL;19970517;281;0;42;971.4;619;20.7;15.1;26.1;55.7;0
OTL;19970518;160;0;63;970;173;17.3;12.7;23.2;67.7;3.1
OTL;19970519;253;0;54;969.6;512;16.9;11.2;22.5;66.3;0
OTL;19970520;72;0;92;966.6;9;15;11.5;18.5;81.6;22.7
OTL;19970521;271;0;67;964.8;563;16.1;9.7;22.7;60.1;0
OTL;19970522;319;0;38;966;738;18.8;12.8;25.5;39.3;0
OTL;19970523;210;0;67;971.4;245;16.8;13;21.5;59.9;0
OTL;19970524;223;0;58;972.9;419;17.6;13.3;23;66.6;0
OTL;19970525;31;0;96;977.2;0;15;13.8;16.4;86.2;13.6
OTL;19970526;294;0;42;975.2;615;16.7;13;20.8;74.4;0
OTL;19970527;310;0;13;969.7;795;19.3;14.3;24.5;67.8;0
OTL;19970528;326;0;13;969.6;797;19.9;14.2;27.9;42.3;0
OTL;19970529;303;0;63;977.8;641;17.3;13.5;21.7;47.5;0
OTL;19970530;328;0;42;973;795;19.7;12;27.2;47.1;0
OTL;19970531;219;0;67;972;305;17.2;14.2;21.3;55.1;2.8
OTL;19970601;63;0;100;971.1;0;10.3;8.9;14.5;84.9;16.8
OTL;19970602;230;0;71;970.2;241;13.5;8.7;18.6;73.4;0
OTL;19970603;220;0;67;970.3;416;16;11.8;20.8;76;0.4
OTL;19970604;283;0;54;971.3;577;18.1;12.5;23.4;71.9;21.3
