stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Relative Luftfeuchtigkeit (%);Niederschlag (mm);Durchschnittstemperatur (¡C);Sonnenscheindauer (min);Tiefsttemperatur (¡C);Maximaltemperatur (¡C)
NEU;20170828;198;0;-;961.5;67.1;0;22.6;488;18.2;27.9
NEU;20170829;249;0;-;959.3;65.3;0;22.9;722;17.7;28.9
NEU;20170830;181;0;-;957.1;60.5;0.7;23.6;411;18.4;30.6
NEU;20170831;60;0;-;961.4;77;5.7;17.1;0;13.1;22.8
NEU;20170901;121;0;-;962.4;82.2;0.8;14.1;53;11.8;16.2
NEU;20170902;92;0;-;962.1;75.6;0.4;12.8;59;10.7;15.2
NEU;20170903;263;0;-;960.3;64.1;0;14.3;635;8.6;19.2
NEU;20170904;197;0;-;961.3;62.4;0;16.9;316;12.8;21.3
NEU;20170905;219;0;-;964.2;61.6;0;20.5;458;16.2;26.3
NEU;20170906;229;0;-;963.7;55.7;0;19.5;583;15.1;23.9
NEU;20170907;153;0;-;961.9;55.2;0;16.2;241;12.5;21
NEU;20170908;214;0;-;955.8;59.7;0;16.7;544;12.2;21.5
NEU;20170909;36;0;-;948.3;77.8;3.8;13.7;2;11.2;17.1
NEU;20170910;167;0;-;951.2;68.8;0;14.3;315;10.1;19.2
NEU;20170911;113;0;-;950.9;58;0;14.8;103;11.7;19.8
NEU;20170912;98;0;-;957.5;68.5;2.4;13.1;124;10.6;16.5
NEU;20170913;70;0;-;959.3;64.7;0;16;17;11.1;19.6
NEU;20170914;39;0;-;958.1;71.8;5.6;13.4;58;8.4;20.2
NEU;20170915;230;0;-;958.1;68.4;0;11.3;564;5.7;16.7
NEU;20170916;212;0;-;955.9;68.3;0;11.6;473;7.3;17
NEU;20170917;119;0;-;957.7;79.4;2.4;10.6;150;7.6;14.3
NEU;20170918;157;0;-;960.7;64.2;1.9;11.8;228;9.1;15.1
NEU;20170919;92;0;-;962.7;80.1;2.1;10.3;71;8.1;13.6
NEU;20170920;176;0;-;965.1;69.8;0;11.7;466;7.7;16.4
NEU;20170921;217;0;-;963.6;70.6;0;11.5;671;6.4;17.5
NEU;20170922;188;0;-;964.5;70.3;0;13.8;545;7.8;20.1
NEU;20170923;194;0;-;964.5;70.6;0;15.2;549;10.1;20.1
NEU;20170924;206;0;-;963.5;66.3;0;16.2;651;12.1;21.1
NEU;20170925;189;0;-;962.5;70.2;0;14.4;610;9.5;19.9
NEU;20170926;66;0;-;964.6;84.3;1.1;13.3;1;11.2;16.2
NEU;20170927;170;0;-;966.2;79.1;0;15.2;396;11.8;19.8
NEU;20170928;165;0;-;968.2;73.2;0;16.1;451;11.6;21.8
NEU;20170929;179;0;-;966;66.9;0;17.2;542;13.2;22.4
NEU;20170930;68;0;-;962.4;76.2;2.9;14.6;21;12;19.2
NEU;20171001;158;0;-;965;75.9;0;13;438;9;16.4
NEU;20171002;44;0;-;964.8;81.4;3.3;14.6;0;12;16.7
NEU;20171003;104;0;-;964.6;73.5;5.7;14.8;251;9.4;18.1
NEU;20171004;115;0;-;968.4;80;0;11.6;172;8;16.9
NEU;20171005;183;0;-;963.1;58.5;0.1;15.2;624;8.4;23
NEU;20171006;99;0;-;965.1;62.4;0.2;10.5;262;7.1;14
NEU;20171007;158;0;-;966.6;68.6;1.3;9.9;481;4.5;13.9
NEU;20171008;84;0;-;963.5;68.2;0;12.3;98;8.9;16.1
NEU;20171009;146;0;-;964;63.4;0;12.5;282;8.9;17.1
NEU;20171010;162;0;-;964.7;70.7;0;11.6;571;6.6;16.5
NEU;20171011;166;0;-;965.1;74.5;0;12.6;626;7.8;17.6
NEU;20171012;144;0;-;968.6;64.3;0;16;475;11.8;20.9
NEU;20171013;157;0;-;970.7;74.2;0;13.6;607;9.1;19
NEU;20171014;154;0;-;971.1;71.9;0;13.6;606;9.3;19.3
NEU;20171015;156;0;-;970.8;72;0;14.1;616;9.4;20.7
NEU;20171016;154;0;-;970.1;69.4;0;14.4;615;9.5;20.7
NEU;20171017;154;0;-;966.3;68;0;13.7;610;9.1;19.7
NEU;20171018;146;0;-;960.3;66.1;0;13.2;577;8.4;19
NEU;20171019;116;0;-;958;66.4;0;13.7;331;10.3;19.1
NEU;20171020;40;0;-;960.6;77.1;0.5;13.6;59;10.5;16.8
NEU;20171021;90;0;-;961.8;70.1;2.8;15.6;236;10.4;20.5
NEU;20171022;72;0;-;963.9;71.9;4.2;9.3;95;7;12.3
NEU;20171023;37;0;-;967.4;87.6;2.4;8.3;8;6.4;10.4
NEU;20171024;130;0;-;969.4;80.8;0;10.6;469;8;14.4
NEU;20171025;112;0;-;969;81.8;0;11.7;380;8.2;16.8
NEU;20171026;114;0;-;969.5;82.7;0;12.5;396;9.3;16.8
NEU;20171027;77;0;-;969.8;66.2;0;13.4;255;8.1;16.9
NEU;20171028;112;0;-;969.3;62.9;0;9;410;5.5;13.7
NEU;20171029;27;0;-;962.8;67.1;0.1;9.7;1;7.7;11.2
NEU;20171030;125;0;-;966.1;57.4;0;7.8;477;5.7;10.4
NEU;20171031;122;0;-;968.6;66;0;6.4;557;4.1;10.8
NEU;20171101;110;0;-;966.9;77.8;0;6.4;520;2.5;10.9
NEU;20171102;75;0;-;962.2;74.5;0;10.5;159;5.3;15.1
NEU;20171103;110;0;-;959.2;77.6;0;10.9;512;7.4;14.9
NEU;20171104;42;0;-;956.5;85.9;6.6;10.3;31;8.1;12.7
NEU;20171105;20;0;-;955.6;79.3;9.3;8.3;0;5.4;10.9
NEU;20171106;56;0;-;960.9;63.3;0;6.1;45;5;7.8
NEU;20171107;24;0;-;959.4;73.5;0.2;6.2;0;4.8;7.4
NEU;20171108;23;0;-;960.3;83.6;1.3;5.4;0;4.4;6
NEU;20171109;30;0;-;965.4;82.7;0;5.8;0;3.8;7.1
NEU;20171110;28;0;-;966.1;75.1;0.7;6.5;0;5.5;7.9
NEU;20171111;18;0;-;960.7;86.2;16.3;7.6;0;6.4;8.6
NEU;20171112;8;0;-;951.5;86.6;9.3;7.2;0;1.9;10.3
NEU;20171113;49;0;-;958.2;78.5;0;3.6;68;1.9;5.3
NEU;20171114;89;0;-;966.2;71;0;3.6;292;0.9;6
NEU;20171115;90;0;-;966.2;76.7;0;2.3;395;0.4;5.1
NEU;20171116;33;0;-;966.2;80.5;0;1.2;0;-0.7;2.6
NEU;20171117;82;0;-;966.7;85;0;3.7;272;-0.4;7.3
NEU;20171118;29;0;-;966;77.2;0;4.4;59;2;6.3
NEU;20171119;70;0;-;964.5;71;1;4.6;193;1.8;8.7
NEU;20171120;79;0;-;965.7;77.5;0;4;285;-0.2;7.1
NEU;20171121;77;0;-;962.7;66.9;0;7.8;280;4.7;12.3
NEU;20171122;89;0;-;958.4;77.3;0;6.6;498;3.5;10.9
NEU;20171123;59;0;-;958.3;66.9;0;10.1;176;4.6;13.7
NEU;20171124;60;0;-;959.2;73.3;6;10.7;174;7.2;13.9
NEU;20171125;16;0;-;958;79.5;5.7;6.3;3;2.4;10.5
NEU;20171126;24;0;-;969;71.9;0.1;2.4;13;1.5;4.7
NEU;20171127;56;0;-;968.2;67.8;0;3.7;93;1.7;6
NEU;20171128;15;0;-;954.8;73.4;0.7;4;0;2.7;6.4
NEU;20171129;30;0;-;949.7;73.9;0;3;0;0.6;5.3
NEU;20171130;17;0;-;951.1;78.8;1.5;1.3;0;-1.4;2.4
NEU;20171201;76;1;-;954.3;69.3;0;-0.2;317;-2.8;2.2
NEU;20171202;34;1;-;961.4;66.7;0;0.6;97;-0.1;2
NEU;20171203;80;1;-;968;61.4;0;0.6;377;-0.6;2
NEU;20171204;31;0;-;974.7;72.9;0;2.8;5;0.1;4.5
NEU;20171205;66;0;-;978.5;87.2;0;1.4;308;-0.8;3.9
NEU;20171206;13;0;-;976.1;94.3;0;-0.1;0;-1.3;1
NEU;20171207;44;0;-;967.4;80.2;7.4;2.9;214;-0.1;7.6
NEU;20171208;23;0;-;958.7;78.6;7.8;3.6;39;-0.9;7
NEU;20171209;29;11;-;960.8;79.1;2.6;-1.5;45;-3.6;0.4
NEU;20171210;5;9;-;942.9;87.2;29;1.7;0;-2.3;5.6
NEU;20171211;6;1;-;931.4;93.5;24.1;4.5;0;3.2;6.4
NEU;20171212;18;0;-;954.3;77.4;0.8;2.1;65;-0.8;5.6
NEU;20171213;48;0;-;957;83.3;6.9;1.6;146;-2;5.5
NEU;20171214;14;0;-;946.3;82.9;28.5;5.3;0;3.7;7.6
NEU;20171215;37;0;-;944.4;80.8;3.1;3.4;80;0.8;5.2
NEU;20171216;20;0;-;955;85.1;0.9;1.9;0;0.5;3.1
NEU;20171217;27;1;-;967.1;68.3;1.3;1.1;15;-0.7;2.6
NEU;20171218;19;2;-;966.8;88.6;2.5;0.5;0;-0.6;1.8
NEU;20171219;21;2;-;974.4;89.7;0.1;1.6;0;0.4;2.4
NEU;20171220;43;1;-;975.9;88.5;0;2.1;96;1;4
NEU;20171221;19;0;-;979;91.8;0.1;1.6;0;0.2;2.9
NEU;20171222;18;0;-;977.7;96.3;0.6;3.1;0;1.7;4.4
NEU;20171223;16;0;-;978.1;90.2;0;4.5;0;2.5;5.8
NEU;20171224;15;0;-;973.7;90.3;0;2.4;0;1.2;3.7
NEU;20171225;25;0;-;964.8;91.6;0;0.8;0;-0.3;1.5
NEU;20171226;27;0;-;953;86.9;0.7;3.2;71;-0.5;6.8
NEU;20171227;6;0;-;935.8;91.2;9.1;3;0;1.5;4.5
NEU;20171228;31;1;-;947.3;73.3;0;0.5;58;-1.1;1.9
NEU;20171229;37;0;-;955;74.6;6.7;0.7;150;-0.9;4.6
NEU;20171230;6;0;-;956.9;91.6;5.8;6.3;0;2.3;9.8
NEU;20171231;59;0;-;957.7;76.4;3.7;9;314;5.9;12.1
NEU;20180101;50;0;-;955.6;81.8;6.9;5.3;144;3.8;7.4
NEU;20180102;33;0;-;960.6;78.1;2.6;5;26;3.5;6.5
NEU;20180103;15;0;-;953.8;80.5;15.1;7.1;13;4.6;11.4
NEU;20180104;6;0;-;951.4;91.2;25.8;8;0;3.5;10.9
NEU;20180105;28;0;-;948.6;81.8;2.7;9.9;123;8.3;11
NEU;20180106;30;0;-;950.4;91.4;0;7;0;5.8;9
NEU;20180107;23;0;-;956.6;86.5;0;6.4;0;4.6;7.4
NEU;20180108;47;0;-;958.5;86.7;0;4.8;30;3.9;6.1
NEU;20180109;36;0;-;956;89.4;0;5;22;3.3;6.8
NEU;20180110;20;0;-;956.1;96;0;3.2;0;0.7;4.5
NEU;20180111;30;0;-;958;91.8;1.5;4.6;29;3.7;6.6
NEU;20180112;13;0;-;964.6;84.6;0;4;0;3.3;5
NEU;20180113;69;0;-;963.8;79.8;0;2.8;211;-0.2;4.9
NEU;20180114;12;0;-;963.3;91.3;0;-0.4;0;-1.1;0
NEU;20180115;35;0;-;959.5;82.8;3.8;2.5;7;-0.9;8
NEU;20180116;40;0;-;948.9;82.4;14.4;6.6;89;4.7;10.1
NEU;20180117;54;0;-;954.8;66.1;4.4;3.7;220;1;6.7
NEU;20180118;9;0;-;956.8;88.5;9.6;4.1;0;1.8;6.6
NEU;20180119;49;0;-;956.7;72.5;1.7;5.1;53;2.8;7.8
NEU;20180120;27;0;-;952.5;83.2;17.4;3.8;0;2;8.7
NEU;20180121;10;0;-;957.5;84.5;23.3;5.4;0;3.7;8.1
NEU;20180122;8;0;-;958.4;91.6;21.2;8.1;0;5.8;9.8
NEU;20180123;78;0;-;969.1;74.6;0;6.9;362;4.6;9.8
NEU;20180124;84;0;-;967.5;82.7;0;6.1;335;2.8;9
NEU;20180125;68;0;-;960.5;73.1;0;8.3;239;5.9;11.6
NEU;20180126;23;0;-;960.3;90;6.5;5.4;0;4.6;7.7
NEU;20180127;23;0;-;972.7;89.1;0;5.6;0;4.5;6.5
NEU;20180128;66;0;-;979.4;85.4;0;5.2;123;3.5;6.7
NEU;20180129;31;0;-;976.2;97;0;3.2;25;2.3;4.7
NEU;20180130;48;0;-;972;92.7;0;4.5;24;2.3;6.8
NEU;20180131;35;0;-;959.7;80.6;7.7;6.1;16;2.9;8.8
NEU;20180201;34;0;-;949.4;77.3;0.6;3.6;1;0.9;5.9
NEU;20180202;84;0;-;951.7;68.8;0;1.7;252;-1.6;4.7
NEU;20180203;65;0;-;950.6;65.3;0;1.7;84;-0.4;5.7
NEU;20180204;61;0;-;956.3;66.7;0.2;1.5;51;-0.9;3.3
NEU;20180205;43;1;-;959.2;77;0;0.9;0;-0.3;2.2
NEU;20180206;49;0;-;953.5;84.4;0;-0.3;29;-1.1;0.8
NEU;20180207;28;0;-;954;82.1;0;1;0;-0.3;2.6
NEU;20180208;64;0;-;959.5;78.6;0;1.1;56;0;3.3
NEU;20180209;73;0;-;957.8;75;0.1;1.4;121;0;3.8
NEU;20180210;38;0;-;959.6;74.3;0;1.3;8;-0.7;3
NEU;20180211;24;0;-;954.3;77.3;2.4;2.1;0;0.6;3.9
NEU;20180212;99;1;-;958.9;65.9;0.1;1.1;219;-2.5;4.9
NEU;20180213;139;0;-;956.2;67.9;0;-1.4;538;-4.7;1.4
NEU;20180214;83;0;-;958;70.3;0.3;0.1;214;-1.2;3.1
NEU;20180215;15;1;-;961.7;91.7;10.8;3;0;-0.8;7.5
NEU;20180216;52;0;-;965.9;90.4;1.5;6.9;0;5.3;9.3
NEU;20180217;17;0;-;961;87.4;8;4.9;0;2.8;7.9
NEU;20180218;43;0;-;965.2;76;0;1.9;0;0.8;3
NEU;20180219;72;0;-;959.8;76.6;0;1.7;32;0.4;3.5
NEU;20180220;140;0;-;956.1;67.5;0;1.6;334;-0.3;5.5
NEU;20180221;50;0;-;956.8;62.5;0;0.1;30;-1.2;1.2
NEU;20180222;32;0;-;953.5;70.4;0;-1.1;0;-2.2;0.3
NEU;20180223;22;0;-;953.7;72.6;0;-1.5;0;-1.9;-1
NEU;20180224;26;0;-;955;69;0;-0.9;0;-1.8;0
NEU;20180225;117;0;-;958.1;54.2;0;-3.8;322;-6.6;-1.2
NEU;20180226;164;0;-;957.6;44.5;0;-7.2;549;-9.3;-4.3
NEU;20180227;128;0;-;954.9;44.4;0;-7.9;310;-9.8;-4.6
NEU;20180228;129;0;-;952.1;51.9;7;-5.8;352;-10.2;-2.4
NEU;20180301;37;11;-;943.4;88.1;6.4;-4.8;0;-6.6;-2.8
NEU;20180302;42;16;-;939.4;86.4;3.7;-2;0;-5.8;3.2
NEU;20180303;37;17;-;941.1;95.7;1.1;0;0;-3.1;2.6
NEU;20180304;64;11;-;943;98.1;2.9;1.4;0;-0.1;4.1
NEU;20180305;161;6;-;938.8;89.7;0;4.2;466;2.1;7.3
NEU;20180306;44;2;-;937.1;94;7.3;3.9;0;1.5;5.6
NEU;20180307;99;0;-;944.5;82;2.7;4.9;125;3.1;8.2
NEU;20180308;177;0;-;951.4;66.8;0;6.6;476;1.6;10.9
NEU;20180309;103;0;-;953.1;58;1.4;9;67;5.7;13.5
NEU;20180310;33;0;-;950.3;92.2;5.4;7.4;0;4.8;9.5
NEU;20180311;26;0;-;942.7;99.6;5.2;5;0;3.7;6.5
NEU;20180312;69;0;-;944.9;90.9;9.9;6.8;62;3.9;10.1
NEU;20180313;44;0;-;954.1;87;6.8;5.3;0;4.2;6.8
NEU;20180314;198;0;-;952.9;78.1;0;6.7;543;2.7;11.4
NEU;20180315;45;0;-;942;83;0.2;5.2;2;3.2;7.5
NEU;20180316;138;0;-;945.8;76.2;0.6;7.5;206;3;12.6
NEU;20180317;37;0;-;939.4;88.6;8.1;5;0;2.3;6.7
NEU;20180318;79;0;-;942.3;85.8;0.8;1.9;14;0.9;4.1
NEU;20180319;80;2;-;948.7;83.4;0;1;0;-0.8;4.6
NEU;20180320;189;0;-;956.5;66.7;0;0.6;346;-1.5;3.3
NEU;20180321;155;1;-;965.7;56.4;0;1.3;231;-1;4.5
NEU;20180322;163;0;-;962;58.2;0.1;1.7;345;-2.5;6.1
NEU;20180323;220;0;-;950.9;70.9;0;4.6;495;1;9.4
NEU;20180324;222;0;-;943.4;61.7;0;6.1;613;-0.1;11.3
NEU;20180325;158;0;-;949.4;60.6;0;7.9;260;2.8;12.4
NEU;20180326;92;0;-;957;63.6;0.9;7.3;150;3.8;11.1
NEU;20180327;109;0;-;958.2;77.9;8.8;6.4;87;4.7;9.7
NEU;20180328;69;0;-;952.3;88.8;8.1;8.4;0;6.2;10.4
NEU;20180329;85;0;-;951.3;81.6;0.6;6;96;3.1;8.7
NEU;20180330;55;0;-;946.2;94.3;11;3.6;0;1.7;5.8
NEU;20180331;96;0;-;945.2;88.6;3.5;4.8;113;3.3;7.2
NEU;20180401;78;0;-;956.4;78.4;1.9;4.8;19;1.4;7.3
NEU;20180402;145;0;-;953.9;72.2;0;5.6;233;0.3;10.4
NEU;20180403;158;0;-;950.6;62;0.1;10.6;293;5;15.8
NEU;20180404;127;0;-;951.6;80.2;11.8;8.7;307;6.4;14.8
NEU;20180405;136;0;-;959.8;69.4;0.1;9.1;234;6.2;13.1
NEU;20180406;261;0;-;960.2;61.4;0;9.6;724;4.3;15.1
NEU;20180407;212;0;-;956.1;60.2;0;12;513;5.4;19
NEU;20180408;222;0;-;951;56;0;15;504;9.2;21.1
NEU;20180409;173;0;-;948.6;61.5;0;14.2;250;10.3;19.6
NEU;20180410;65;0;-;948.5;81.9;2;8;58;4.9;11
NEU;20180411;186;0;-;946.4;63.4;0;10.6;358;3.5;16.7
NEU;20180412;248;0;-;943.7;57;0;12.5;594;7.7;17.3
NEU;20180413;216;0;-;953.9;58.5;0;12;416;8;17.2
NEU;20180414;219;0;-;961;57.9;0;13.1;447;7.6;17.8
NEU;20180415;246;0;-;956.1;61.8;0;14.2;509;9.1;18.7
NEU;20180416;142;0;-;959.2;65.2;0.4;14.4;265;11.2;18.2
NEU;20180417;281;0;-;967.3;56.5;0;15.6;764;9;22
NEU;20180418;287;0;-;970.4;42;0;18.4;759;12.6;23.5
NEU;20180419;282;0;-;969.4;51.3;0;17.6;771;10.1;24.6
NEU;20180420;282;0;-;966.4;53;0;17.9;764;11.5;24.4
NEU;20180421;288;0;-;963.2;51.7;0;18.2;759;11.4;25.2
NEU;20180422;272;0;-;960.5;51;0;18.9;701;12.6;25.4
NEU;20180423;167;0;-;962.1;65.6;1;15.8;295;10.6;23.1
NEU;20180424;262;0;-;962.1;68.5;0;15.6;500;9.7;21.9
NEU;20180425;228;0;-;959.4;57.8;0;17.1;531;11.6;23.8
NEU;20180426;212;0;-;961.8;49.2;0;13.2;364;8.7;16.7
NEU;20180427;304;0;-;955.3;47.2;0.3;15.3;759;7.9;22.8
NEU;20180428;239;0;-;954.9;62.2;2.4;16.6;435;12.3;21.1
NEU;20180429;209;0;-;948.3;65.3;2.7;16.2;444;9.5;21.4
NEU;20180430;300;0;-;951.5;61.7;0;11.9;639;8.4;16
NEU;20180501;150;0;-;956.1;65.7;0;10.2;99;8.1;12.8
NEU;20180502;81;0;-;954.6;67.5;1.7;11.1;0;7.8;13.1
NEU;20180503;72;0;-;956.2;71.5;0;12.2;0;8.9;14.6
NEU;20180504;85;0;-;957.6;66;0;15.9;4;13.6;18.2
NEU;20180505;246;0;-;960.2;61.8;0;18.6;507;14.6;22.1
NEU;20180506;304;0;-;961;60.7;0;19.6;778;13.9;24.3
NEU;20180507;319;0;-;958.1;49.2;0;18.2;774;12.9;25
NEU;20180508;311;0;-;953.1;62.2;0;17.6;770;10.4;24.1
NEU;20180509;188;0;-;951.3;82.4;9.4;14.8;358;11.9;20.5
NEU;20180510;61;0;-;957.9;78.5;3.9;12.6;0;10.4;14
NEU;20180511;319;0;-;960.3;62.8;0;15.1;720;8.9;20.1
NEU;20180512;284;0;-;957.1;67;11;16.7;575;10.7;23.5
NEU;20180513;51;0;-;954.3;75;0.4;11.1;0;9.6;13.4
NEU;20180514;94;0;-;953.9;78.7;12.2;10.7;0;8.8;13.2
NEU;20180515;129;0;-;956.4;90;6.2;11.2;98;9.7;14.8
NEU;20180516;70;0;-;959.2;92.7;8.6;10.6;8;8.5;13.2
NEU;20180517;191;0;-;961.3;83.4;0;11.9;161;7.1;17.8
NEU;20180518;281;0;-;961.4;68.9;0;15.1;485;9.5;21.6
NEU;20180519;247;0;-;961.2;67.4;0.6;14.7;458;10.5;20.8
NEU;20180520;313;0;-;960.1;68.9;0;15.1;680;10;20
NEU;20180521;248;0;-;957.1;66;0;16.6;408;12;21.9
NEU;20180522;282;0;-;956.6;67.7;3.3;16.9;553;11.8;23.1
NEU;20180523;194;0;-;960.9;87.3;1.7;15.6;192;13.4;19.6
NEU;20180524;333;0;-;961.6;70.9;0;17.6;659;13.1;23.5
NEU;20180525;331;0;-;961;57.9;0;19.7;775;12.7;25.6
NEU;20180526;245;0;-;962.8;61.5;0.2;20;473;15.6;25.1
NEU;20180527;186;0;-;961.8;70.1;1.1;19.5;239;15.5;25.7
NEU;20180528;224;0;-;959.8;76.2;17.7;18.6;305;14.3;23.7
NEU;20180529;249;0;-;959.4;76.7;6.7;17.6;362;14.4;22.5
NEU;20180530;265;0;-;958.6;78.1;0.7;18.3;530;12.9;23.7
NEU;20180531;196;0;-;960.1;76.9;10.4;16.8;365;13.6;22.6
NEU;20180601;339;0;-;963.3;69.8;0;18.1;727;12.7;23.8
NEU;20180602;331;0;-;962.3;67.4;0;19.3;695;13.7;24.2
NEU;20180603;245;0;-;959.5;69.5;7.4;20.1;408;15.7;25.2
NEU;20180604;210;0;-;954.9;78.6;0;18.9;228;15.4;23.3
NEU;20180605;289;0;-;954.3;72.9;0;20.1;463;16.3;24.4
NEU;20180606;239;0;-;956.9;75.7;4.1;19;268;15.7;24.7
NEU;20180607;268;0;-;959.1;75.7;0;19.5;362;16.3;24
NEU;20180608;203;0;-;956.9;81.2;5.9;19.2;248;16.5;24.5
NEU;20180609;259;0;-;957.2;76;0;20;386;15.5;24.4
NEU;20180610;302;0;-;956.5;69.3;0.4;21.5;725;16.5;26.9
NEU;20180611;143;0;-;954.9;85.5;27.6;18.6;255;15.4;20.6
NEU;20180612;114;0;-;953.9;90.6;23.9;17;53;14.8;20.5
NEU;20180613;70;0;-;957.1;80.1;0;14.3;0;11.9;15.6
NEU;20180614;331;0;-;959.5;63;0;16.3;696;12;20.5
NEU;20180615;335;0;-;959.6;59.3;0;18.5;708;13.4;23.7
NEU;20180616;302;0;-;959.6;62.7;0;19.5;668;13.3;24.2
NEU;20180617;257;0;-;962.7;59.2;0;19.5;405;16.8;23.1
NEU;20180618;329;0;-;966.1;58;0;19.7;622;15.8;24.1
NEU;20180619;357;0;-;967;58.8;0;21.5;865;15.2;27.1
NEU;20180620;349;0;-;963.9;59.7;0;22.7;841;17;28.1
NEU;20180621;297;0;-;961.8;59.6;0;22.5;643;16.6;28.4
NEU;20180622;368;0;-;966.6;45.7;0;16.5;867;11.8;20.6
NEU;20180623;362;0;-;966.4;45.2;0;16.9;874;11.5;22.3
NEU;20180624;264;0;-;963.3;54.8;0;17.4;435;13.4;23.1
NEU;20180625;355;0;-;964;52.2;0;18.7;804;13.5;22.4
NEU;20180626;349;0;-;964.4;48.8;0;20.9;827;14.9;26
NEU;20180627;360;0;-;962.4;47.3;0;21.1;870;17;25.7
NEU;20180628;338;0;-;959.4;47.4;0;19.7;798;16.2;24.2
NEU;20180629;295;0;-;958.1;63.8;0;20.1;550;15.6;24.8
NEU;20180630;341;0;-;956.6;62.6;0;23.1;850;16.5;29.7
NEU;20180701;339;0;-;955.9;52.8;0;24.9;856;19;32.2
NEU;20180702;306;0;-;956.9;55.9;44.3;23.7;652;18.3;31.3
NEU;20180703;175;0;-;960.8;84.1;19.8;18.8;293;15.8;24
NEU;20180704;265;0;-;959.9;67.9;7.6;21.9;446;16.3;28.2
NEU;20180705;165;0;-;960;78.5;4.6;18.7;190;16.3;23.5
NEU;20180706;121;0;-;964;83.5;1.8;17.7;83;15.7;20.6
NEU;20180707;322;0;-;965.4;67;0;20.4;693;14.8;25.5
NEU;20180708;317;0;-;964.3;60.3;0;21.7;760;15.8;26.8
NEU;20180709;340;0;-;962.5;47.9;0;22.5;815;17.1;27.9
NEU;20180710;301;0;-;960.2;53;0;20.4;436;16.8;26.1
NEU;20180711;347;0;-;959.9;51.8;0;18.4;838;13.8;22.8
NEU;20180712;344;0;-;961;54.3;0;19.3;833;13.2;24.4
NEU;20180713;300;0;-;962.7;53.9;0;21.3;639;14.5;27.2
NEU;20180714;271;0;-;961.8;55.9;0.2;22.4;570;17;27.5
NEU;20180715;221;0;-;960.3;76.3;14;19.1;440;14.6;26.3
NEU;20180716;327;0;-;957.7;65.3;0;20.4;659;13.4;27
NEU;20180717;253;0;-;960.8;61;3.2;21.2;522;17.1;26.6
NEU;20180718;338;0;-;960.6;58.7;0;21.9;835;15.4;28.4
NEU;20180719;314;0;-;959.6;51.4;0;23.7;709;18.5;29
NEU;20180720;157;0;-;958.4;72;8.5;20.2;363;16.1;26.8
NEU;20180721;119;0;-;958.1;84.6;6.5;17.6;143;14.8;20
NEU;20180722;317;0;-;959.1;67.4;0;19.9;684;13.9;25.7
NEU;20180723;316;0;-;960.6;61;0;22.2;767;16.1;26.9
NEU;20180724;318;0;-;958.4;62.4;0;23.3;741;17.4;28.9
NEU;20180725;261;0;-;959.1;58.9;0;24.2;502;20;30.2
NEU;20180726;322;0;-;958;47.2;0;25.8;784;18.6;31.9
NEU;20180727;325;0;-;956.6;48.4;2.4;24.6;831;18.9;30.9
NEU;20180728;97;0;-;958.2;79.8;4.5;19.9;133;17.2;21.9
NEU;20180729;318;0;-;959.7;69.6;0;21.9;721;15.9;28.6
NEU;20180730;308;0;-;960.6;55.8;0;24.8;812;17.7;31.7
NEU;20180731;254;0;-;961.2;53;0;25.6;520;19.6;32.4
NEU;20180801;230;0;-;962.5;64.6;1;24.3;485;20.8;32
NEU;20180802;305;0;-;964.2;57.6;0;25.5;793;18.7;31.4
NEU;20180803;305;0;-;962.4;49.9;0;28;802;23.3;34
NEU;20180804;201;0;-;961.8;63.2;1.2;25.5;448;22.1;32.9
NEU;20180805;282;0;-;961.4;53.7;0;26.9;712;20.3;33.8
NEU;20180806;226;0;-;960.3;58;0;25.9;538;22.2;30.9
NEU;20180807;259;0;-;958.3;57.3;0;25.2;521;20.3;31.5
NEU;20180808;245;0;-;959.1;62.5;2.6;24.5;464;20.3;29.6
NEU;20180809;138;0;-;960.6;67.9;0;21.2;249;17.8;25.6
NEU;20180810;307;0;-;967.2;47.5;0;20.2;690;15.1;25.5
NEU;20180811;296;0;-;966.6;45.3;0;20.2;775;14.7;25.5
NEU;20180812;307;0;-;960.3;46.4;0;22.1;805;14.2;30.7
NEU;20180813;134;0;-;957;74;11.8;20.2;124;16.2;24.8
NEU;20180814;167;0;-;961;71.6;0;19.3;141;15.8;24.6
NEU;20180815;299;0;-;963.5;59.4;0;20.8;771;14.8;26.6
NEU;20180816;286;0;-;960.4;61.8;0;21.4;762;15.4;27.5
NEU;20180817;192;0;-;961.1;76.7;8.8;20.5;427;17.2;26.5
NEU;20180818;226;0;-;964.7;71.5;0;21;397;15.9;27.1
NEU;20180819;280;0;-;964.8;60.4;0;22.8;739;17;28.3
NEU;20180820;279;0;-;963.3;56.1;0;23.6;738;18.1;29.7
NEU;20180821;253;0;-;962.3;57;0;23.8;612;18;29.7
NEU;20180822;262;0;-;961.5;57.7;0;23.8;630;17.8;31.4
NEU;20180823;229;0;-;959.2;56.3;8.1;23.9;585;18.6;30.5
NEU;20180824;216;0;-;958.8;65.2;0;19.6;403;15.2;25
NEU;20180825;48;0;-;959.4;71.7;6.7;13.6;13;9.7;16
NEU;20180826;278;0;-;960.8;57.6;0;14.2;742;9.1;19.5
