stn;time;" Globalstrahlung (W/m); Tagesmittel";Luftdruck auf Stationshoehe (hpa);Sonnenscheindauer (min);Maximaltemperatur (¡C);Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Niederschlag (mm);Durchschnittstemperatur (¡C);Tiefsttemperatur (¡C);Relative Luftfeuchtigkeit (%)
ANT;18840410;-;-;-;-;-;-;2;2.7;-;-
ANT;18840411;-;-;-;-;-;-;0.7;-1.8;-;-
ANT;18840412;-;-;-;-;-;-;0;3;-;-
ANT;18840413;-;-;-;-;-;-;0;5.3;-;-
ANT;18840414;-;-;-;-;-;-;0;4.7;-;-
ANT;18840415;-;-;-;-;-;-;1.2;0.3;-;-
ANT;18840416;-;-;-;-;-;-;3.9;1;-;-
ANT;18840417;-;-;-;-;-;-;0;4.1;-;-
ANT;18840418;-;-;-;-;-;-;7.5;-1.4;-;-
ANT;18840419;-;-;-;-;-;-;2.3;-1.6;-;-
ANT;18840420;-;-;-;-;-;-;0.8;-0.4;-;-
ANT;18840421;-;-;-;-;-;-;1.7;-2.4;-;-
ANT;18840422;-;-;-;-;-;-;0;-1.3;-;-
ANT;18840423;-;-;-;-;-;-;0;-0.3;-;-
ANT;18840424;-;-;-;-;-;-;0;1.2;-;-
ANT;18840425;-;-;-;-;-;-;0.3;0.6;-;-
ANT;18840426;-;-;-;-;-;-;0.5;0.6;-;-
ANT;18840427;-;-;-;-;-;-;0;0;-;-
ANT;18840428;-;-;-;-;-;-;0;2.6;-;-
ANT;18840429;-;-;-;-;-;-;0;5.3;-;-
ANT;18840430;-;-;-;-;-;-;0;6.6;-;-
ANT;18840501;-;-;-;-;-;-;1.2;3.3;-;-
ANT;18840502;-;-;-;-;-;-;6;3.1;-;-
ANT;18840503;-;-;-;-;-;-;0.8;5.4;-;-
ANT;18840504;-;-;-;-;-;-;8.6;7.4;-;-
ANT;18840505;-;-;-;-;-;-;10;1.7;-;-
ANT;18840506;-;-;-;-;-;-;8.2;0.9;-;-
ANT;18840507;-;-;-;-;-;-;0;0.5;-;-
ANT;18840508;-;-;-;-;-;-;0;4.1;-;-
ANT;18840509;-;-;-;-;-;-;0;6.4;-;-
ANT;18840510;-;-;-;-;-;-;0;8.4;-;-
ANT;18840511;-;-;-;-;-;-;0;11.4;-;-
ANT;18840512;-;-;-;-;-;-;0;12.9;-;-
ANT;18840513;-;-;-;-;-;-;0;12.2;-;-
ANT;18840514;-;-;-;-;-;-;10.2;9.5;-;-
ANT;18840515;-;-;-;-;-;-;0.4;3.6;-;-
ANT;18840516;-;-;-;-;-;-;0;8.9;-;-
ANT;18840517;-;-;-;-;-;-;0;12.9;-;-
ANT;18840518;-;-;-;-;-;-;2.5;10.8;-;-
ANT;18840519;-;-;-;-;-;-;0;8.8;-;-
ANT;18840520;-;-;-;-;-;-;0;10.5;-;-
ANT;18840521;-;-;-;-;-;-;0;9.3;-;-
ANT;18840522;-;-;-;-;-;-;0;12.5;-;-
ANT;18840523;-;-;-;-;-;-;0;13.3;-;-
ANT;18840524;-;-;-;-;-;-;0;12.8;-;-
ANT;18840525;-;-;-;-;-;-;0;11.1;-;-
ANT;18840526;-;-;-;-;-;-;2.9;8.1;-;-
ANT;18840527;-;-;-;-;-;-;0;6.9;-;-
ANT;18840528;-;-;-;-;-;-;0;8.3;-;-
ANT;18840529;-;-;-;-;-;-;0;7.3;-;-
ANT;18840530;-;-;-;-;-;-;0.2;9.2;-;-
ANT;18840531;-;-;-;-;-;-;15.7;6.8;-;-
ANT;18840601;-;-;-;-;-;-;0;6.6;-;-
ANT;18840602;-;-;-;-;-;-;8;7.9;-;-
ANT;18840603;-;-;-;-;-;-;27.3;6.3;-;-
ANT;18840604;-;-;-;-;-;-;2.3;4.3;-;-
ANT;18840605;-;-;-;-;-;-;0.3;4.2;-;-
ANT;18840606;-;-;-;-;-;-;0.3;4.4;-;-
ANT;18840607;-;-;-;-;-;-;0;5.3;-;-
ANT;18840608;-;-;-;-;-;-;3.3;2.1;-;-
ANT;18840609;-;-;-;-;-;-;1.5;2.6;-;-
ANT;18840610;-;-;-;-;-;-;0;3.6;-;-
ANT;18840611;-;-;-;-;-;-;2.3;4.5;-;-
ANT;18840612;-;-;-;-;-;-;0;6.8;-;-
ANT;18840613;-;-;-;-;-;-;0;11.2;-;-
ANT;18840614;-;-;-;-;-;-;7.5;10.3;-;-
ANT;18840615;-;-;-;-;-;-;9;6.9;-;-
ANT;18840616;-;-;-;-;-;-;10.1;1.6;-;-
ANT;18840617;-;-;-;-;-;-;1.5;4.1;-;-
ANT;18840618;-;-;-;-;-;-;11.6;2.2;-;-
ANT;18840619;-;-;-;-;-;-;0;4.8;-;-
ANT;18840620;-;-;-;-;-;-;6.7;5.5;-;-
ANT;18840621;-;-;-;-;-;-;0.4;4.5;-;-
ANT;18840622;-;-;-;-;-;-;0;7.3;-;-
ANT;18840623;-;-;-;-;-;-;1.2;6.4;-;-
ANT;18840624;-;-;-;-;-;-;5.3;7.6;-;-
ANT;18840625;-;-;-;-;-;-;0;10.2;-;-
ANT;18840626;-;-;-;-;-;-;0;12.3;-;-
ANT;18840627;-;-;-;-;-;-;0;13.3;-;-
ANT;18840628;-;-;-;-;-;-;0;13.5;-;-
ANT;18840629;-;-;-;-;-;-;0;11.1;-;-
ANT;18840630;-;-;-;-;-;-;0;11.1;-;-
ANT;18840701;-;-;-;-;-;-;0;12.1;-;-
ANT;18840702;-;-;-;-;-;-;0;12.4;-;-
ANT;18840703;-;-;-;-;-;-;0;15.5;-;-
ANT;18840704;-;-;-;-;-;-;0;15.2;-;-
ANT;18840705;-;-;-;-;-;-;3.6;15.2;-;-
ANT;18840706;-;-;-;-;-;-;8.6;12.9;-;-
ANT;18840707;-;-;-;-;-;-;0;14.4;-;-
ANT;18840708;-;-;-;-;-;-;0;13.6;-;-
ANT;18840709;-;-;-;-;-;-;5.7;15.2;-;-
ANT;18840710;-;-;-;-;-;-;0;13.7;-;-
ANT;18840711;-;-;-;-;-;-;0;13.8;-;-
ANT;18840712;-;-;-;-;-;-;0;17.1;-;-
ANT;18840713;-;-;-;-;-;-;0;19.1;-;-
ANT;18840714;-;-;-;-;-;-;0;17.4;-;-
ANT;18840715;-;-;-;-;-;-;0;18.8;-;-
ANT;18840716;-;-;-;-;-;-;9.6;18;-;-
ANT;18840717;-;-;-;-;-;-;2.6;19;-;-
ANT;18840718;-;-;-;-;-;-;2.2;15.6;-;-
ANT;18840719;-;-;-;-;-;-;17.6;8.6;-;-
ANT;18840720;-;-;-;-;-;-;0;7.1;-;-
ANT;18840721;-;-;-;-;-;-;3.6;8.1;-;-
ANT;18840722;-;-;-;-;-;-;1.2;10.3;-;-
ANT;18840723;-;-;-;-;-;-;0;14.7;-;-
ANT;18840724;-;-;-;-;-;-;2.4;14.6;-;-
ANT;18840725;-;-;-;-;-;-;12.5;5.9;-;-
ANT;18840726;-;-;-;-;-;-;0;2.8;-;-
ANT;18840727;-;-;-;-;-;-;5.2;7.8;-;-
ANT;18840728;-;-;-;-;-;-;0;5.8;-;-
ANT;18840729;-;-;-;-;-;-;0;8.5;-;-
ANT;18840730;-;-;-;-;-;-;0;10.2;-;-
ANT;18840731;-;-;-;-;-;-;0;12.8;-;-
ANT;18840801;-;-;-;-;-;-;0;14.4;-;-
ANT;18840802;-;-;-;-;-;-;25.7;15.5;-;-
ANT;18840803;-;-;-;-;-;-;0;15.5;-;-
ANT;18840804;-;-;-;-;-;-;0;15.2;-;-
ANT;18840805;-;-;-;-;-;-;0;13.8;-;-
ANT;18840806;-;-;-;-;-;-;0;15;-;-
ANT;18840807;-;-;-;-;-;-;0;14.8;-;-
ANT;18840808;-;-;-;-;-;-;0;14.1;-;-
ANT;18840809;-;-;-;-;-;-;0;13.3;-;-
ANT;18840810;-;-;-;-;-;-;0;15;-;-
ANT;18840811;-;-;-;-;-;-;0;16;-;-
ANT;18840812;-;-;-;-;-;-;5.4;15;-;-
ANT;18840813;-;-;-;-;-;-;0;14.1;-;-
ANT;18840814;-;-;-;-;-;-;5.8;12;-;-
ANT;18840815;-;-;-;-;-;-;0;11.1;-;-
ANT;18840816;-;-;-;-;-;-;0;11.4;-;-
ANT;18840817;-;-;-;-;-;-;0;12.6;-;-
ANT;18840818;-;-;-;-;-;-;4;12.6;-;-
ANT;18840819;-;-;-;-;-;-;0;12.9;-;-
ANT;18840820;-;-;-;-;-;-;19;12.5;-;-
ANT;18840821;-;-;-;-;-;-;0;8.8;-;-
ANT;18840822;-;-;-;-;-;-;0;10.9;-;-
ANT;18840823;-;-;-;-;-;-;0;11;-;-
ANT;18840824;-;-;-;-;-;-;0;11.8;-;-
ANT;18840825;-;-;-;-;-;-;0;12.2;-;-
ANT;18840826;-;-;-;-;-;-;4.5;10.8;-;-
ANT;18840827;-;-;-;-;-;-;1.4;3.3;-;-
ANT;18840828;-;-;-;-;-;-;0;7.1;-;-
ANT;18840829;-;-;-;-;-;-;4.3;8.6;-;-
ANT;18840830;-;-;-;-;-;-;0;6.7;-;-
ANT;18840831;-;-;-;-;-;-;0;11;-;-
ANT;18840901;-;-;-;-;-;-;0;11.4;-;-
ANT;18840902;-;-;-;-;-;-;0;11.9;-;-
ANT;18840903;-;-;-;-;-;-;43.3;13;-;-
ANT;18840904;-;-;-;-;-;-;60;4;-;-
ANT;18840905;-;-;-;-;-;-;11.2;5.8;-;-
ANT;18840906;-;-;-;-;-;-;0;6.8;-;-
ANT;18840907;-;-;-;-;-;-;4.5;8.3;-;-
ANT;18840908;-;-;-;-;-;-;2.5;7.1;-;-
ANT;18840909;-;-;-;-;-;-;3.3;7.2;-;-
ANT;18840910;-;-;-;-;-;-;0;8.3;-;-
ANT;18840911;-;-;-;-;-;-;0;7.6;-;-
ANT;18840912;-;-;-;-;-;-;3.5;4.6;-;-
ANT;18840913;-;-;-;-;-;-;14.3;8.3;-;-
ANT;18840914;-;-;-;-;-;-;0.5;7.9;-;-
ANT;18840915;-;-;-;-;-;-;0;11.5;-;-
ANT;18840916;-;-;-;-;-;-;0;12.9;-;-
ANT;18840917;-;-;-;-;-;-;0;11.2;-;-
ANT;18840918;-;-;-;-;-;-;0;11.1;-;-
ANT;18840919;-;-;-;-;-;-;0;11.1;-;-
ANT;18840920;-;-;-;-;-;-;0;11;-;-
ANT;18840921;-;-;-;-;-;-;0;13.8;-;-
ANT;18840922;-;-;-;-;-;-;5.6;11.6;-;-
ANT;18840923;-;-;-;-;-;-;10.5;5.9;-;-
ANT;18840924;-;-;-;-;-;-;1.2;6.6;-;-
ANT;18840925;-;-;-;-;-;-;0;7.2;-;-
ANT;18840926;-;-;-;-;-;-;0;6.6;-;-
ANT;18840927;-;-;-;-;-;-;0;7;-;-
ANT;18840928;-;-;-;-;-;-;0;5.5;-;-
ANT;18840929;-;-;-;-;-;-;0;8.7;-;-
ANT;18840930;-;-;-;-;-;-;0;8.6;-;-
ANT;18841001;-;-;-;-;-;-;1.3;7.1;-;-
ANT;18841002;-;-;-;-;-;-;0;8.4;-;-
ANT;18841003;-;-;-;-;-;-;6;6.9;-;-
ANT;18841004;-;-;-;-;-;-;8.3;0.5;-;-
ANT;18841005;-;-;-;-;-;-;11.5;0.1;-;-
ANT;18841006;-;-;-;-;-;-;0;3.2;-;-
ANT;18841007;-;-;-;-;-;-;0;3.6;-;-
ANT;18841008;-;-;-;-;-;-;0;2.3;-;-
ANT;18841009;-;-;-;-;-;-;0;5.5;-;-
ANT;18841010;-;-;-;-;-;-;0;3;-;-
ANT;18841011;-;-;-;-;-;-;4.7;-2.8;-;-
ANT;18841012;-;-;-;-;-;-;0;-3.5;-;-
ANT;18841013;-;-;-;-;-;-;0;-2.5;-;-
ANT;18841014;-;-;-;-;-;-;0;-1.9;-;-
ANT;18841015;-;-;-;-;-;-;0;0.8;-;-
ANT;18841016;-;-;-;-;-;-;0;2.7;-;-
ANT;18841017;-;-;-;-;-;-;0;4;-;-
ANT;18841018;-;-;-;-;-;-;0;4.3;-;-
ANT;18841019;-;-;-;-;-;-;0;4.2;-;-
ANT;18841020;-;-;-;-;-;-;0;3.8;-;-
ANT;18841021;-;-;-;-;-;-;0;2.5;-;-
ANT;18841022;-;-;-;-;-;-;0;4.5;-;-
ANT;18841023;-;-;-;-;-;-;0;3.5;-;-
ANT;18841024;-;-;-;-;-;-;0;-0.5;-;-
ANT;18841025;-;-;-;-;-;-;0;-0.9;-;-
ANT;18841026;-;-;-;-;-;-;0;2.5;-;-
ANT;18841027;-;-;-;-;-;-;1.8;-0.2;-;-
ANT;18841028;-;-;-;-;-;-;0;4.3;-;-
ANT;18841029;-;-;-;-;-;-;0;2.4;-;-
ANT;18841030;-;-;-;-;-;-;0;4.1;-;-
ANT;18841031;-;-;-;-;-;-;0;3.9;-;-
ANT;18841101;-;-;-;-;-;-;0;4;-;-
ANT;18841102;-;-;-;-;-;-;0;2.8;-;-
ANT;18841103;-;-;-;-;-;-;0;0.4;-;-
ANT;18841104;-;-;-;-;-;-;0;0.8;-;-
ANT;18841105;-;-;-;-;-;-;0;-0.9;-;-
ANT;18841106;-;-;-;-;-;-;0;4.6;-;-
ANT;18841107;-;-;-;-;-;-;0;6.2;-;-
ANT;18841108;-;-;-;-;-;-;0;-0.2;-;-
ANT;18841109;-;-;-;-;-;-;0;4.2;-;-
ANT;18841110;-;-;-;-;-;-;0;2.3;-;-
ANT;18841111;-;-;-;-;-;-;0;1.5;-;-
ANT;18841112;-;-;-;-;-;-;0;1.9;-;-
ANT;18841113;-;-;-;-;-;-;0;-4.5;-;-
ANT;18841114;-;-;-;-;-;-;0;-5.3;-;-
ANT;18841115;-;-;-;-;-;-;0;-5.9;-;-
ANT;18841116;-;-;-;-;-;-;0;-7.3;-;-
ANT;18841117;-;-;-;-;-;-;0;-5.8;-;-
ANT;18841118;-;-;-;-;-;-;9.6;-5.3;-;-
ANT;18841119;-;-;-;-;-;-;1.1;-5.7;-;-
ANT;18841120;-;-;-;-;-;-;0;-9;-;-
ANT;18841121;-;-;-;-;-;-;0;-8.3;-;-
ANT;18841122;-;-;-;-;-;-;1.6;-6.5;-;-
ANT;18841123;-;-;-;-;-;-;2.5;-7.4;-;-
ANT;18841124;-;-;-;-;-;-;0;-9.7;-;-
ANT;18841125;-;-;-;-;-;-;1;-7.3;-;-
ANT;18841126;-;-;-;-;-;-;0;-15.1;-;-
ANT;18841127;-;-;-;-;-;-;0;-10;-;-
ANT;18841128;-;-;-;-;-;-;0;-9.5;-;-
ANT;18841129;-;-;-;-;-;-;3.6;-4.7;-;-
ANT;18841130;-;-;-;-;-;-;0;-7.8;-;-
ANT;18841201;-;-;-;-;-;-;3.6;-13.6;-;-
ANT;18841202;-;-;-;-;-;-;0;-8.2;-;-
ANT;18841203;-;-;-;-;-;-;0;-4.9;-;-
ANT;18841204;-;-;-;-;-;-;4.6;2;-;-
ANT;18841205;-;-;-;-;-;-;5;-3.3;-;-
ANT;18841206;-;-;-;-;-;-;7.7;-0.5;-;-
ANT;18841207;-;-;-;-;-;-;0;-2.8;-;-
ANT;18841208;-;-;-;-;-;-;0;1;-;-
ANT;18841209;-;-;-;-;-;-;4.5;1.6;-;-
ANT;18841210;-;-;-;-;-;-;0;-6.2;-;-
ANT;18841211;-;-;-;-;-;-;2.6;-0.3;-;-
ANT;18841212;-;-;-;-;-;-;5.3;-0.9;-;-
ANT;18841213;-;-;-;-;-;-;0;-5;-;-
ANT;18841214;-;-;-;-;-;-;0;-6.3;-;-
ANT;18841215;-;-;-;-;-;-;0;0.8;-;-
ANT;18841216;-;-;-;-;-;-;2.2;-3;-;-
ANT;18841217;-;-;-;-;-;-;5.3;-0.5;-;-
ANT;18841218;-;-;-;-;-;-;0;-10.7;-;-
ANT;18841219;-;-;-;-;-;-;10;-3.3;-;-
ANT;18841220;-;-;-;-;-;-;15.9;-3.1;-;-
ANT;18841221;-;-;-;-;-;-;6.5;-5;-;-
ANT;18841222;-;-;-;-;-;-;0;-7.6;-;-
ANT;18841223;-;-;-;-;-;-;0;-7.8;-;-
ANT;18841224;-;-;-;-;-;-;0.4;-6.4;-;-
ANT;18841225;-;-;-;-;-;-;0;-8.1;-;-
ANT;18841226;-;-;-;-;-;-;4.5;-2.6;-;-
ANT;18841227;-;-;-;-;-;-;0;-1.6;-;-
ANT;18841228;-;-;-;-;-;-;0;1.3;-;-
ANT;18841229;-;-;-;-;-;-;0;-0.6;-;-
ANT;18841230;-;-;-;-;-;-;0;-4.1;-;-
ANT;18841231;-;-;-;-;-;-;0;-7.4;-;-
ANT;18850101;-;-;-;-;-;-;0;-10.4;-;-
ANT;18850102;-;-;-;-;-;-;0;-3;-;-
ANT;18850103;-;-;-;-;-;-;0;-5.1;-;-
ANT;18850104;-;-;-;-;-;-;0;-12;-;-
ANT;18850105;-;-;-;-;-;-;0;-9.1;-;-
ANT;18850106;-;-;-;-;-;-;0;-7.3;-;-
ANT;18850107;-;-;-;-;-;-;0;-7.3;-;-
ANT;18850108;-;-;-;-;-;-;0;-11;-;-
ANT;18850109;-;-;-;-;-;-;0;-8.3;-;-
ANT;18850110;-;-;-;-;-;-;0;-9.3;-;-
ANT;18850111;-;-;-;-;-;-;0.5;-5.9;-;-
ANT;18850112;-;-;-;-;-;-;2.4;-14.3;-;-
ANT;18850113;-;-;-;-;-;-;3.5;-10.7;-;-
ANT;18850114;-;-;-;-;-;-;0.9;-12.3;-;-
ANT;18850115;-;-;-;-;-;-;14.5;-10.1;-;-
ANT;18850116;-;-;-;-;-;-;20.6;-3.4;-;-
ANT;18850117;-;-;-;-;-;-;0;-0.3;-;-
ANT;18850118;-;-;-;-;-;-;0;0.1;-;-
ANT;18850119;-;-;-;-;-;-;0;-8.9;-;-
ANT;18850120;-;-;-;-;-;-;0;-11.1;-;-
ANT;18850121;-;-;-;-;-;-;0;-10.3;-;-
ANT;18850122;-;-;-;-;-;-;0;-13.1;-;-
ANT;18850123;-;-;-;-;-;-;0;-13.5;-;-
ANT;18850124;-;-;-;-;-;-;0;-12.4;-;-
ANT;18850125;-;-;-;-;-;-;0;-14.8;-;-
ANT;18850126;-;-;-;-;-;-;0;-13.4;-;-
ANT;18850127;-;-;-;-;-;-;0;-12.6;-;-
ANT;18850128;-;-;-;-;-;-;0;-9.3;-;-
ANT;18850129;-;-;-;-;-;-;0;-3.1;-;-
ANT;18850130;-;-;-;-;-;-;0;0.6;-;-
ANT;18850131;-;-;-;-;-;-;0;-0.2;-;-
ANT;18850201;-;-;-;-;-;-;0;0.8;-;-
ANT;18850202;-;-;-;-;-;-;9.5;2.4;-;-
ANT;18850203;-;-;-;-;-;-;13;-0.8;-;-
ANT;18850204;-;-;-;-;-;-;0;-5.9;-;-
ANT;18850205;-;-;-;-;-;-;2.3;-1.8;-;-
ANT;18850206;-;-;-;-;-;-;0;-6.3;-;-
ANT;18850207;-;-;-;-;-;-;0;-8.9;-;-
ANT;18850208;-;-;-;-;-;-;0;-6.9;-;-
ANT;18850209;-;-;-;-;-;-;12;-4;-;-
ANT;18850210;-;-;-;-;-;-;0;-5.3;-;-
ANT;18850211;-;-;-;-;-;-;6.3;-5.7;-;-
ANT;18850212;-;-;-;-;-;-;0;-0.8;-;-
ANT;18850213;-;-;-;-;-;-;0;-7.4;-;-
ANT;18850214;-;-;-;-;-;-;0;-2.1;-;-
ANT;18850215;-;-;-;-;-;-;0;-0.4;-;-
ANT;18850216;-;-;-;-;-;-;0;3;-;-
ANT;18850217;-;-;-;-;-;-;0;2.5;-;-
ANT;18850218;-;-;-;-;-;-;2.5;1.9;-;-
ANT;18850219;-;-;-;-;-;-;0;-0.3;-;-
ANT;18850220;-;-;-;-;-;-;0;2.7;-;-
ANT;18850221;-;-;-;-;-;-;2.1;-0.3;-;-
ANT;18850222;-;-;-;-;-;-;1;0.5;-;-
ANT;18850223;-;-;-;-;-;-;0;-0.9;-;-
ANT;18850224;-;-;-;-;-;-;0;3;-;-
ANT;18850225;-;-;-;-;-;-;0;1.5;-;-
ANT;18850226;-;-;-;-;-;-;0;1.3;-;-
ANT;18850227;-;-;-;-;-;-;0;1.1;-;-
ANT;18850228;-;-;-;-;-;-;2.6;-0.6;-;-
ANT;18850301;-;-;-;-;-;-;3;-0.5;-;-
ANT;18850302;-;-;-;-;-;-;0;-1.9;-;-
ANT;18850303;-;-;-;-;-;-;0;-2.3;-;-
ANT;18850304;-;-;-;-;-;-;0;1.4;-;-
ANT;18850305;-;-;-;-;-;-;0;4;-;-
ANT;18850306;-;-;-;-;-;-;5.6;3;-;-
ANT;18850307;-;-;-;-;-;-;1.1;-0.8;-;-
ANT;18850308;-;-;-;-;-;-;0;2.8;-;-
ANT;18850309;-;-;-;-;-;-;0;4.4;-;-
ANT;18850310;-;-;-;-;-;-;0;-1.4;-;-
ANT;18850311;-;-;-;-;-;-;0;-1;-;-
ANT;18850312;-;-;-;-;-;-;0;-1.9;-;-
ANT;18850313;-;-;-;-;-;-;0;-4.2;-;-
ANT;18850314;-;-;-;-;-;-;0;-3.5;-;-
ANT;18850315;-;-;-;-;-;-;0;-3.9;-;-
ANT;18850316;-;-;-;-;-;-;0;-1.8;-;-
ANT;18850317;-;-;-;-;-;-;0;0.9;-;-
ANT;18850318;-;-;-;-;-;-;0;1.9;-;-
ANT;18850319;-;-;-;-;-;-;0;0.2;-;-
ANT;18850320;-;-;-;-;-;-;0;1.7;-;-
ANT;18850321;-;-;-;-;-;-;0;-1.4;-;-
ANT;18850322;-;-;-;-;-;-;0;-3.6;-;-
ANT;18850323;-;-;-;-;-;-;0;-4.3;-;-
ANT;18850324;-;-;-;-;-;-;0;-8.3;-;-
ANT;18850325;-;-;-;-;-;-;0;-8.8;-;-
ANT;18850326;-;-;-;-;-;-;0;-4.8;-;-
ANT;18850327;-;-;-;-;-;-;0;-1.4;-;-
ANT;18850328;-;-;-;-;-;-;5.9;-4;-;-
ANT;18850329;-;-;-;-;-;-;0;-0.9;-;-
ANT;18850330;-;-;-;-;-;-;0;0.1;-;-
ANT;18850331;-;-;-;-;-;-;0;0.8;-;-
ANT;18850401;-;-;-;-;-;-;0;1.7;-;-
ANT;18850402;-;-;-;-;-;-;0;2.3;-;-
ANT;18850403;-;-;-;-;-;-;0.5;2.7;-;-
ANT;18850404;-;-;-;-;-;-;0;2;-;-
ANT;18850405;-;-;-;-;-;-;0.2;0.8;-;-
ANT;18850406;-;-;-;-;-;-;13.6;0.3;-;-
ANT;18850407;-;-;-;-;-;-;0;-1.5;-;-
ANT;18850408;-;-;-;-;-;-;0;-3.8;-;-
ANT;18850409;-;-;-;-;-;-;2.3;-2;-;-
ANT;18850410;-;-;-;-;-;-;5.7;-2.4;-;-
ANT;18850411;-;-;-;-;-;-;2.7;-0.8;-;-
ANT;18850412;-;-;-;-;-;-;0;-0.2;-;-
ANT;18850413;-;-;-;-;-;-;3;-1;-;-
ANT;18850414;-;-;-;-;-;-;0;0.9;-;-
ANT;18850415;-;-;-;-;-;-;0;3.3;-;-
ANT;18850416;-;-;-;-;-;-;0;4.8;-;-
ANT;18850417;-;-;-;-;-;-;0;5.8;-;-
ANT;18850418;-;-;-;-;-;-;0;5.6;-;-
ANT;18850419;-;-;-;-;-;-;0;6.1;-;-
ANT;18850420;-;-;-;-;-;-;0;6.2;-;-
ANT;18850421;-;-;-;-;-;-;0;7.7;-;-
ANT;18850422;-;-;-;-;-;-;0;8;-;-
ANT;18850423;-;-;-;-;-;-;9.9;8.1;-;-
ANT;18850424;-;-;-;-;-;-;0;6.3;-;-
ANT;18850425;-;-;-;-;-;-;0;7.8;-;-
ANT;18850426;-;-;-;-;-;-;5.6;6.5;-;-
ANT;18850427;-;-;-;-;-;-;22.6;2.5;-;-
ANT;18850428;-;-;-;-;-;-;5.3;3.8;-;-
ANT;18850429;-;-;-;-;-;-;4.6;5.2;-;-
ANT;18850430;-;-;-;-;-;-;5;4.2;-;-
ANT;18850501;-;-;-;-;-;-;1.4;1.6;-;-
ANT;18850502;-;-;-;-;-;-;9;4.2;-;-
ANT;18850503;-;-;-;-;-;-;0;2.3;-;-
ANT;18850504;-;-;-;-;-;-;0;1.8;-;-
ANT;18850505;-;-;-;-;-;-;5.5;-0.5;-;-
ANT;18850506;-;-;-;-;-;-;0;4.3;-;-
ANT;18850507;-;-;-;-;-;-;0;5.2;-;-
ANT;18850508;-;-;-;-;-;-;0;1.4;-;-
ANT;18850509;-;-;-;-;-;-;0;0.5;-;-
ANT;18850510;-;-;-;-;-;-;0;4.8;-;-
ANT;18850511;-;-;-;-;-;-;3.5;3.1;-;-
ANT;18850512;-;-;-;-;-;-;2.1;1.6;-;-
ANT;18850513;-;-;-;-;-;-;0;4.9;-;-
ANT;18850514;-;-;-;-;-;-;23.7;4.6;-;-
ANT;18850515;-;-;-;-;-;-;10;-3;-;-
ANT;18850516;-;-;-;-;-;-;0;-1.1;-;-
ANT;18850517;-;-;-;-;-;-;0;1.6;-;-
ANT;18850518;-;-;-;-;-;-;10.2;0.1;-;-
ANT;18850519;-;-;-;-;-;-;0.2;0.2;-;-
ANT;18850520;-;-;-;-;-;-;0;4.9;-;-
ANT;18850521;-;-;-;-;-;-;5.6;3.5;-;-
ANT;18850522;-;-;-;-;-;-;0;6.4;-;-
ANT;18850523;-;-;-;-;-;-;2.1;5.4;-;-
ANT;18850524;-;-;-;-;-;-;0;7.3;-;-
ANT;18850525;-;-;-;-;-;-;0;9.2;-;-
ANT;18850526;-;-;-;-;-;-;0;9.5;-;-
ANT;18850527;-;-;-;-;-;-;0;10.7;-;-
ANT;18850528;-;-;-;-;-;-;0;12.1;-;-
ANT;18850529;-;-;-;-;-;-;0;14.1;-;-
ANT;18850530;-;-;-;-;-;-;2.1;13.7;-;-
ANT;18850531;-;-;-;-;-;-;1.9;10.1;-;-
ANT;18850601;-;-;-;-;-;-;5.1;6.8;-;-
ANT;18850602;-;-;-;-;-;-;0;6.9;-;-
ANT;18850603;-;-;-;-;-;-;0;9.3;-;-
ANT;18850604;-;-;-;-;-;-;0;12.5;-;-
ANT;18850605;-;-;-;-;-;-;16.5;13.5;-;-
ANT;18850606;-;-;-;-;-;-;0;14.6;-;-
ANT;18850607;-;-;-;-;-;-;0;16.7;-;-
ANT;18850608;-;-;-;-;-;-;0;17.2;-;-
ANT;18850609;-;-;-;-;-;-;0;14.6;-;-
ANT;18850610;-;-;-;-;-;-;0;15.1;-;-
ANT;18850611;-;-;-;-;-;-;1.8;8.1;-;-
ANT;18850612;-;-;-;-;-;-;0;7.4;-;-
ANT;18850613;-;-;-;-;-;-;0;14.1;-;-
ANT;18850614;-;-;-;-;-;-;0;14.4;-;-
ANT;18850615;-;-;-;-;-;-;0;15.4;-;-
ANT;18850616;-;-;-;-;-;-;0;12.3;-;-
ANT;18850617;-;-;-;-;-;-;0;12.6;-;-
ANT;18850618;-;-;-;-;-;-;0;9.6;-;-
ANT;18850619;-;-;-;-;-;-;0;11;-;-
ANT;18850620;-;-;-;-;-;-;0;12.2;-;-
ANT;18850621;-;-;-;-;-;-;16;5;-;-
ANT;18850622;-;-;-;-;-;-;0;4.8;-;-
ANT;18850623;-;-;-;-;-;-;0;8.5;-;-
ANT;18850624;-;-;-;-;-;-;0;12.6;-;-
ANT;18850625;-;-;-;-;-;-;0;14.8;-;-
ANT;18850626;-;-;-;-;-;-;1.5;14.3;-;-
ANT;18850627;-;-;-;-;-;-;0;15.3;-;-
ANT;18850628;-;-;-;-;-;-;5.7;15.8;-;-
ANT;18850629;-;-;-;-;-;-;10.2;14.1;-;-
ANT;18850630;-;-;-;-;-;-;2.6;14.2;-;-
ANT;18850701;-;-;-;-;-;-;2.1;9.3;-;-
ANT;18850702;-;-;-;-;-;-;0;11.3;-;-
ANT;18850703;-;-;-;-;-;-;1.4;14.4;-;-
